Date,Time,PST,PDT,Button,Order Occ,Trawl,Notes,MX512-Time,MX512-Lat,MX512-Lon,MX512-COG,MX512-SOG,AirTemp2,RelHum1,Baro-Cal-AtSeaLevel-VALUE,TrueWind-SPEED,TrueWind-DIRECTION,RelWindbird-Spd,RelWindbird-Dir,Fluoro,TSG-SBE21-Temp,TSG-SBE45-Temp,TSG-SBE38-Temp2 for 21,TSG-SBE38-Temp2 for 45,TSG-SBE21-Cond,TSG-SBE45-Cond,TSG-SBE21-Sal,TSG-SBE45-Sal,Valeport-UVSVP-Temp,Valeport-UVSVP-Cond,Valeport-UVSVP-SVel
7/16/2019,15:21:02,7:21:02,8:21:02,UCTD Deployed,,,,152101,4149.9745N,12439.5550W,89,8.1,15.2,74,1017.64,10.49,317.94,8,282,1.337,15.55959,,15.44632,,4.1396202,,33.1397,,14.479,17.158,1503.817
7/16/2019,16:32:45,8:32:45,9:32:45,End Transect,,,,163244,4150.0028N,12424.2006W,88,9.2,13.7,84,1017.31,6.68,279.89,3,333,1.79,12.61326,,12.35776,,3.9179198,,33.64494,,12.105,17.06,1496.705
7/16/2019,18:33:01,10:33:01,11:33:01,Start Transect,,,,183300,4139.9999N,12410.8026W,274,4.2,14.2,84,1017.27,9.74,320.44,13,20,1.535,13.72022,,13.33772,,3.9845882,,33.29845,,12.847,17.045,1498.703
7/16/2019,18:33:06,10:33:06,11:33:06,Start Transect,,,,183305,4140.0008N,12410.8108W,280,4.5,14.2,84,1017.3,10.1,315.71,14,14,1.544,13.68226,,13.33298,,3.9822283,,33.30948,,12.39,17.065,1496.171
7/16/2019,19:42:24,11:42:24,12:42:24,UCTD Deployed,,,,194223,4140.0599N,12425.9959W,271,8.5,15,83,1017.3,12.04,314.98,19,27,1.353,11.67836,,11.77433,,3.8295149,,33.63122,,11.592,16.977,1495.569
7/16/2019,21:36:43,13:36:43,14:36:43,UCTD Deployed,,,,213642,4140.0421N,12452.2461W,272,8,16,69,1016.96,18.93,321.07,25,35,1.21,15.71963,,15.53569,,4.146591,,33.06751,,15.508,17.099,1506.813
7/16/2019,23:34:53,15:34:53,16:34:53,End Transect,,,,233453,4140.0517N,12518.8346W,272,9.8,18.3,52,1017.41,16.68,333.06,23,40,1.158,17.71816,,17.45069,,4.1760825,,31.70941,,17.347,17.193,1511.141
7/17/2019,0:32:05,16:32:05,17:32:05,Start Transect,,,,3205,4130.2114N,12515.9005W,113,8.1,18.9,49,1017.37,10.61,348.57,9,281,1.128,18.05919,,17.78341,,4.2215552,,31.82796,,17.691,17.416,1512.127
7/17/2019,1:30:21,17:30:21,18:30:21,UCTD Deployed,,,,13020,4130.0084N,12502.4643W,89,8.6,17.3,62,1017.5,11.82,311.61,8,276,1.104,17.23839,,17.00495,,4.1765115,,32.09033,,16.883,17.214,1510.114
7/17/2019,3:14:29,19:14:29,20:14:29,UCTD Deployed,,,,31429,4130.0246N,12438.6862W,90,8.4,16.2,67,1016.65,11.26,321.28,9,279,1.103,16.39265,,16.1107,,4.2233794,,33.18444,,15.984,17.352,1508.688
7/17/2019,3:48:22,19:48:22,20:48:22,Break Transect,,,,34822,4130.0215N,12431.1371W,91,10.4,15.7,69,1016.85,11.47,313.56,7,313,1.095,15.31833,,15.01588,,4.1321104,,33.2762,,14.83,17.129,1505.182
7/17/2019,4:08:23,20:08:23,21:08:23,Start Marine Mammal Watch,76,68,,40822,4131.3586N,12427.4729W,66,8.9,15.5,68,1016.88,6.62,269.72,4,318,1.322,14.54123,,14.44459,,4.0850412,,33.51456,,14.303,17.096,1503.778
7/17/2019,4:41:51,20:41:51,21:41:51,Arrive Station,76,68,,44150,4133.5458N,12421.5747W,63,9,15.2,66,1016.72,8.47,297.41,8,320,1.201,13.62421,,13.31567,,4.0114955,,33.63372,,12.98,16.996,1499.713
7/17/2019,4:46:18,20:46:18,21:46:18,Net In Water,76,68,,44617,4133.8151N,12421.4862W,323,3.3,15.2,66,1016.67,8.7,320.79,12,1,1.22,13.46752,,13.17913,,4.0005594,,33.66936,,11.41,17.217,1494.149
7/17/2019,4:57:17,20:57:17,21:57:17,Shoot Doors,76,68,,45716,4134.2092N,12421.9261W,319,4,15.1,67,1016.71,10,320.54,13,354,1.141,13.80215,,13.58717,,4.02693,,33.62146,,12.738,17.154,1498.892
7/17/2019,5:01:09,21:01:09,22:01:09,Begin Fishing (EQ),76,68,,50108,4134.4481N,12422.1849W,320,4.7,15.1,67,1016.64,10.33,313.15,15,357,1.148,13.93334,,13.61604,,4.0395823,,33.62419,,12.753,17.231,1498.771
7/17/2019,5:46:11,21:46:11,22:46:11,Haul Back,76,68,,54610,4136.7473N,12424.5295W,321,3.6,14.9,68,1015.98,18.5,322.48,21,2,1.148,13.8068,,13.53574,,4.0220012,,33.57147,,13.372,17.33,1500.845
7/17/2019,5:50:34,21:50:34,22:50:34,Doors Up,76,68,,55033,4136.8802N,12424.6783W,323,2.7,14.9,69,1016.02,116.3,321.57,119,1,1.141,13.65985,,13.39707,,4.0082785,,33.57231,,13.237,17.338,1500.408
7/17/2019,6:34:52,22:34:52,23:34:52,Net on Deck,76,68,,63452,4137.7612N,12426.1590W,316,2.3,14.4,71,1015.78,14.9,341.54,18,15,1.104,12.96479,,12.7068,,3.9420341,,33.56175,,12.535,17.168,1498.052
7/17/2019,6:34:58,22:34:58,23:34:58,End Marine Mammal Watch,76,68,,63457,4137.7636N,12426.1622W,316,2.4,14.3,71,1015.71,14.84,343.54,17,16,1.104,12.96479,,12.70598,,3.9420341,,33.56175,,12.54,17.22,1498.067
7/17/2019,6:39:35,22:39:35,23:39:35,Start Marine Mammal Watch,77,69,,63935,4137.8808N,12426.3196W,313,1.8,14.2,74,1015.79,13.41,342.71,16,16,1.098,12.91233,,12.64359,,3.9377484,,33.5676,,12.472,17.194,1497.841
7/17/2019,6:44:02,22:44:02,23:44:02,Depart Station,76,68,,64401,4137.9775N,12426.4712W,262,3,14,71,1015.85,11.39,347.53,13,65,1.1,12.84493,,12.57667,,3.9314256,,33.56733,,12.41,17.27,1497.621
7/17/2019,6:55:42,22:55:42,23:55:42,Arrive Station,77,69,,65541,4138.1712N,12428.4134W,324,3.6,14.6,71,1015.83,15.47,337.32,19,1,1.096,13.057,,12.78458,,3.9501823,,33.55729,,12.624,17.171,1498.399
7/17/2019,7:01:07,23:01:07,0:01:07,Net In Water,77,69,,70906,4138.6998N,12429.0848W,317,5,14.6,71,1015.92,17.2,337.29,22,8,1.089,12.90215,,12.63072,,3.9365693,,33.56542,,12.459,17.125,1497.749
7/17/2019,7:11:17,23:11:17,0:11:17,Begin Fishing (EQ),77,69,,71116,4138.8347N,12429.2331W,324,4.9,14.6,71,1015.91,15.24,339.57,20,2,1.093,12.84022,,12.55304,,3.93089,,33.56642,,12.366,17.217,1497.437
7/17/2019,7:56:19,23:56:19,0:56:19,Haul Back,77,69,,75618,4141.3689N,12431.4356W,332,4.3,14.1,72,1016.23,14.16,1.45,18,16,1.207,12.85825,,12.59364,,3.9351759,,33.59119,,12.438,17.213,1497.768
7/17/2019,8:30:57,0:30:57,1:30:57,Net on Deck,77,69,,83057,4142.5841N,12432.0604W,320,2.1,14.7,73,1016.54,17.15,349.63,18,4,1.184,12.94835,,12.69249,,3.943214,,33.58755,,12.547,17.232,1498.144
7/17/2019,8:30:59,0:30:59,1:30:59,End Marine Mammal Watch,77,69,,83058,4142.5846N,12432.0607W,329,2.1,14.7,73,1016.54,14.97,349.47,17,1,1.185,12.94835,,12.69249,,3.943214,,33.58755,,12.55,17.202,1498.136
7/17/2019,8:37:20,0:37:20,1:37:20,Depart Station,77,69,,83719,4142.7890N,12432.2273W,329,2.9,14.8,72,1016.34,14.3,352.14,18,5,1.195,12.88413,,12.6116,,3.9361405,,33.57736,,12.45,17.169,1497.757
7/17/2019,8:51:37,0:51:37,1:51:37,Start Marine Mammal Watch,78,70,,85136,4142.7367N,12434.6798W,264,10.8,14.8,72,1016.33,15.36,345.33,20,50,1.112,12.68638,,12.47489,,3.9068845,,33.47422,,12.335,16.897,1497.229
7/17/2019,9:23:56,1:23:56,2:23:56,Arrive Station,78,70,,92514,4142.0515N,12442.0638W,176,3.1,15.3,70,1016.25,18.91,344.93,16,175,1.1,13.95645,,13.69309,,4.0157807,,33.3831,,13.575,17.209,1501.321
7/17/2019,9:25:04,1:25:04,2:25:04,Net In Water,78,70,,92503,4142.0610N,12442.0650W,175,3.4,15.3,70,1016.28,20.25,339.64,18,175,1.098,13.9588,,13.69136,,4.0158889,,33.38206,,13.579,17.18,1501.311
7/17/2019,9:41:38,1:41:38,2:41:38,Shoot Doors,78,70,,94138,4141.2855N,12441.9502W,172,4.1,15.2,70,1016.24,19.01,341.46,15,175,1.096,13.88399,,13.62381,,4.0133153,,33.42325,,13.496,17.193,1501.089
7/17/2019,9:45:08,1:45:08,2:45:08,Begin Fishing (EQ),78,70,,94507,4141.0235N,12441.8911W,172,4.6,15.2,70,1016.17,20.36,338.26,15,171,1.095,13.84228,,13.57863,,4.0112794,,33.44067,,13.449,17.22,1500.962
7/17/2019,10:30:10,2:30:10,3:30:10,Haul Back,78,70,,103009,4138.2202N,12441.2706W,172,3.9,15.2,70,1016.3,17.99,347.72,13,184,1.105,13.77124,,13.50061,,4.0053831,,33.44777,,13.341,17.195,1500.643
7/17/2019,10:35:17,2:35:17,3:35:17,Doors Up,78,70,,103516,4138.0069N,12441.2422W,174,2.7,15.1,70,1016.38,16.52,339.57,14,175,1.102,13.71476,,13.45474,,4.001416,,33.46013,,13.313,17.297,1500.492
7/17/2019,11:04:21,3:04:21,4:04:21,Net on Deck,78,70,,110420,4136.9432N,12441.0960W,181,2.3,15,71,1016.36,18.22,346.64,16,174,1.088,13.56065,,13.28669,,3.9840529,,33.43271,,13.124,17.285,1499.843
7/17/2019,11:04:22,3:04:22,4:04:22,End Marine Mammal Watch,78,70,,110422,4136.9421N,12441.0962W,182,2.2,15,71,1016.22,18.11,346.51,16,181,1.087,13.56065,,13.28669,,3.9840529,,33.43271,,13.125,17.28,1499.891
7/17/2019,11:09:44,3:09:44,4:09:44,Depart Station,78,70,,110943,4136.7416N,12441.0803W,179,2.3,14.9,71,1016.38,19.04,341.32,17,172,1.096,13.55443,,13.30864,,3.9826593,,33.42511,,13.156,17.341,1499.921
7/17/2019,13:01:13,5:01:13,6:01:13,Resume Transect,78,70,,130112,4130.0026N,12431.1411W,87,5.3,13.7,73,1016.43,5.87,297.61,4,311,1.046,14.7632,,14.49403,,4.0837518,,33.31178,,14.364,17.144,1503.778
7/17/2019,14:20:43,6:20:43,7:20:43,UCTD Deployed,78,70,,142042,4130.0430N,12413.3296W,93,8.5,14.5,71,1016.87,7.9,276.95,1,307,1.291,14.50532,,14.1196,,4.0529834,,33.25194,,13.331,17.004,1500.322
7/17/2019,14:42:40,6:42:40,7:42:40,End Transect,78,70,,144239,4130.0147N,12409.0138W,89,7.9,14.7,70,1016.99,5.87,349.14,9,321,1.052,13.10152,,13.35297,,3.9529667,,33.54424,,11.778,17.082,1495.74
7/17/2019,16:08:56,8:08:56,9:08:56,Start Transect,78,70,,160855,4120.1513N,12412.3222W,268,8.4,15.1,71,1016.74,0.42,103.57,8,354,1.061,14.72058,,13.7682,,4.0439787,,32.98608,,13.259,17.023,1500.558
7/17/2019,17:13:17,9:13:17,10:13:17,UCTD Deployed,78,70,,171316,4120.1713N,12426.9268W,275,8,14.9,70,1016.89,10.3,333.55,16,34,1.071,15.8007,,15.55942,,4.1671792,,33.18271,,15.464,17.083,1507.095
7/17/2019,18:55:06,10:55:06,11:55:06,UCTD Deployed,,,,185505,4120.1846N,12449.0310W,270,8.3,16.4,68,1017.33,10.03,328.72,16,30,1.019,15.04441,,14.93895,,3.9830872,,32.16441,,14.736,17.045,1503.614
7/17/2019,20:45:59,12:45:59,13:45:59,End Transect,,,,204559,4120.1709N,12513.7639W,270,8.3,18,68,1017.45,12.13,313.95,19,26,0.972,18.11643,,17.91462,,4.2235939,,31.80063,,17.735,17.268,1512.308
7/18/2019,4:10:24,20:10:24,21:10:24,Start Marine Mammal Watch,79,71,,41024,4051.1644N,12424.7754W,336,8.6,15.4,76,1016.06,8.62,354.38,17,8,1.096,14.50532,,14.72757,,4.0659546,,33.37073,,14.384,16.991,1503.87
7/18/2019,4:40:07,20:40:07,21:40:07,Arrive Station,79,71,,44007,4055.4455N,12426.8664W,339,9.1,15.4,76,1016.28,10.93,332.4,20,355,1.061,16.36219,,16.15027,,4.2186615,,33.16835,,16.112,17.037,1509.073
7/18/2019,5:07:51,21:07:51,22:07:51,Net In Water,79,71,,50750,4056.9490N,12427.7782W,325,2.4,15.4,76,1016.51,11.63,335.25,14,0,1.05,16.40528,,16.13517,,4.216086,,33.10994,,15.987,17.298,1508.635
7/18/2019,5:20:11,21:20:11,22:20:11,Shoot Doors,79,71,,52010,4057.4524N,12428.1969W,330,4.3,15.6,76,1016.44,11.73,337.51,16,358,1.047,16.42464,,16.13323,,4.2151208,,33.08542,,14.173,17.234,1502.517
7/18/2019,5:24:16,21:24:16,22:24:16,Begin Fishing (EQ),79,71,,52415,4057.7366N,12428.4096W,330,4.5,15.5,76,1016.51,9.55,339.73,14,353,1.047,16.29224,,16.05369,,4.1997836,,33.06062,,14.379,17.348,1502.919
7/18/2019,6:09:29,22:09:29,23:09:29,Haul Back,79,71,,60929,4100.2885N,12429.3102W,344,3.4,15.5,76,1016.39,11.61,339.73,15,350,1.045,15.44511,,15.14765,,4.1016603,,32.89623,,14.168,17.367,1501.956
7/18/2019,6:14:42,22:14:42,23:14:42,Doors Up,79,71,,61441,4100.4715N,12429.3765W,350,2.2,15.6,76,1016.36,11.83,340.04,14,351,1.049,15.70392,,15.46122,,4.1269641,,32.90593,,14.605,17.351,1503.763
7/18/2019,6:43:55,22:43:55,23:43:55,Net on Deck,79,71,,64355,4101.2451N,12429.3100W,20,1.6,15.5,79,1016.47,8.59,349.66,10,339,1.066,15.78417,,15.54054,,4.122353,,32.79818,,15.127,17.331,1505.548
7/18/2019,6:43:57,22:43:57,23:43:57,End Marine Mammal Watch,79,71,,64356,4101.2456N,12429.3097W,23,1.7,15.5,79,1016.47,8.53,348.1,10,339,1.067,15.78417,,15.54054,,4.122353,,32.79818,,15.13,17.319,1505.644
7/18/2019,6:45:23,22:45:23,23:45:23,Start Marine Mammal Watch,80,72,,64523,4101.2850N,12429.2894W,22,1.8,15.5,77,1016.45,8.4,352.16,10,342,1.063,15.78345,,15.50305,,4.1205333,,32.78262,,15.302,17.296,1506.245
7/18/2019,6:48:24,22:48:24,23:48:24,Depart Station,79,71,,64824,4101.3636N,12429.2766W,337,2,15.5,84,1016.51,8.17,353.86,10,2,1.067,15.78868,,15.54912,,4.119567,,32.7697,,15.131,17.372,1505.543
7/18/2019,7:10:54,23:10:54,0:10:54,Arrive Station,80,72,,71053,4102.8960N,12429.7511W,349,3.8,15.6,76,1016.28,8.37,1.4,12,4,1.068,16.05887,,15.73874,,4.147231,,32.79097,,15.232,17.229,1505.878
7/18/2019,7:11:57,23:11:57,0:11:57,Net In Water,80,72,,71157,4102.9529N,12429.7660W,350,3.1,15.6,76,1016.36,7.91,356.12,11,1,1.069,16.00135,,15.74336,,4.1369387,,32.74758,,14.972,17.295,1504.88
7/18/2019,7:24:22,23:24:22,0:24:22,Shoot Doors,80,72,,72422,4103.4679N,12429.8673W,351,3.7,15.7,84,1016.27,8.36,3.25,12,1,1.044,15.61899,,15.35931,,4.0851469,,32.60417,,14.818,17.314,1504.217
7/18/2019,7:27:45,23:27:45,0:27:45,Begin Fishing (EQ),80,72,,72744,4103.7097N,12429.8999W,355,4.2,15.8,84,1016.18,8.76,6.06,13,4,1.038,15.50159,,15.32033,,4.0701354,,32.56745,,14.538,17.26,1503.415
7/18/2019,8:12:45,0:12:45,1:12:45,Haul Back,80,72,,81244,4106.2982N,12430.0684W,359,3.5,15.8,76,1016.25,6.44,10.44,10,5,1.032,15.2783,,14.99955,,4.0462283,,32.53853,,14.599,17.324,1503.588
7/18/2019,8:43:22,0:43:22,1:43:22,Net on Deck,80,72,,84321,4107.3821N,12430.2401W,349,2.3,15.8,83,1016.19,6.19,31.41,8,23,1.021,14.88269,,14.59027,,4.0087076,,32.52963,,14.431,17.356,1503.081
7/18/2019,8:43:23,0:43:23,1:43:23,End Marine Mammal Watch,80,72,,84322,4107.3827N,12430.2401W,351,2.2,15.8,83,1016.15,6.14,30.86,7,20,1.022,14.88269,,14.59027,,4.0087076,,32.52963,,14.432,17.292,1503.085
7/18/2019,8:56:51,0:56:51,1:56:51,Start Marine Mammal Watch,81,73,,85650,4107.9700N,12428.8952W,71,9.4,15.7,80,1015.99,6.88,24.62,15,344,1.042,14.82489,,14.62108,,4.0141734,,32.62745,,14.21,17.11,1502.262
7/18/2019,9:25:09,1:25:09,2:25:09,Arrive Station,81,73,,92508,4109.7692N,12423.5913W,67,9.4,15.7,85,1015.88,7.56,356.83,13,337,1.021,16.15515,,16.22737,,4.1850882,,33.04513,,15.429,17.093,1506.78
7/18/2019,9:30:56,1:30:56,2:30:56,Net In Water,81,73,,93055,4109.7906N,12422.9177W,188,3.9,15.7,84,1015.91,5.85,2.42,2,171,1.021,16.27809,,16.01862,,4.2033221,,33.10349,,15.918,17.348,1508.418
7/18/2019,9:41:21,1:41:21,2:41:21,Shoot Doors,81,73,,94120,4109.1343N,12422.9988W,183,4.8,15.7,80,1015.91,6.73,7.18,2,193,1.02,16.27362,,16.01932,,4.2025716,,33.10061,,15.922,17.284,1508.431
7/18/2019,9:44:32,1:44:32,2:44:32,Begin Fishing (EQ),81,73,,94431,4108.8427N,12423.0294W,184,5.4,15.8,80,1015.78,5.4,4,0,193,1.021,16.3198,,16.06957,,4.2065419,,33.09713,,15.975,17.268,1508.581
7/18/2019,10:29:35,2:29:35,3:29:35,Haul Back,81,73,,102935,4105.4107N,12423.1590W,181,4.6,15.8,80,1015.63,6.5,357.98,2,175,1.02,16.28334,,16.02546,,4.1990334,,33.06141,,15.872,17.362,1508.132
7/18/2019,10:34:44,2:34:44,3:34:44,Doors Up,81,73,,103444,4105.1211N,12423.1746W,180,3.2,15.7,82,1015.66,6.3,0.24,3,182,1.02,16.28555,,16.0253,,4.1988164,,33.05766,,15.903,17.314,1508.321
7/18/2019,11:04:08,3:04:08,4:04:08,Net on Deck,81,73,,110408,4103.7301N,12423.2418W,166,3.1,16.1,80,1015.58,6.02,354.95,3,230,1.015,16.29373,,16.07133,,4.2014975,,33.07445,,15.925,17.373,1508.413
7/18/2019,11:04:09,3:04:09,4:04:09,End Marine Mammal Watch,81,73,,110409,4103.7293N,12423.2415W,164,3.1,16.1,80,1015.58,4.36,8.39,2,251,1.015,16.29373,,16.07133,,4.2014975,,33.07445,,15.925,17.335,1508.402
7/18/2019,11:09:06,3:09:06,4:09:06,Depart Station,81,73,,110906,4103.4678N,12423.1525W,165,3.4,16,83,1015.56,5.19,357.25,2,232,1.013,16.32874,,16.06038,,4.2056806,,33.08213,,15.919,17.362,1508.406
7/18/2019,13:08:34,5:08:34,6:08:34,Start Transect,81,73,,130833,4109.8922N,12411.2755W,350,5.2,15.7,76,1015.38,5.88,4.12,11,16,1.108,15.67387,,15.93052,,4.1308256,,32.96539,,15.367,17.136,1506.556
7/18/2019,13:26:34,5:26:34,6:26:34,UCTD Deployed,81,73,,132633,4110.0261N,12414.7917W,268,8.4,15.8,77,1015.31,14.22,354.14,17,53,1.39,14.71905,,14.47267,,4.081395,,33.32815,,13.608,17.101,1501.47
7/18/2019,15:20:17,7:20:17,8:20:17,UCTD Deployed,81,73,,152016,4110.0550N,12440.1549W,269,8.6,16.4,75,1015.6,22.43,344.15,26,51,0.991,15.65659,,15.3982,,4.038618,,32.15957,,15.301,17.17,1505.4
7/18/2019,17:17:09,9:17:09,10:17:09,End Transect,81,73,,171709,4110.0373N,12505.4962W,268,10.3,17.7,63,1015.73,21.84,346.11,26,51,0.902,17.37624,,17.14972,,4.1948499,,32.13795,,17.021,17.572,1510.664
7/18/2019,18:11:05,10:11:05,11:11:05,Start Transect,81,73,,181104,4100.0290N,12505.9806W,103,6.1,17.6,56,1015.95,14.13,320.89,10,257,0.89,16.06785,,15.80982,,4.1055186,,32.41577,,15.647,17.41,1506.714
7/18/2019,19:19:44,11:19:44,12:19:44,UCTD Deployed,81,73,,191943,4100.1320N,12452.3126W,86,8.4,16.7,62,1015.66,17.89,322.55,13,283,0.905,15.40588,,15.14548,,4.1128095,,33.029,,14.965,17.392,1505.205
7/18/2019,21:20:17,13:20:17,14:20:17,UCTD Deployed,,,,212016,4059.9979N,12428.3076W,86,8.6,16,60,1014.94,8.6,266,0,141,0.905,15.54378,,15.39973,,4.1010162,,32.80809,,15.35,17.11,1506.297
7/19/2019,0:05:06,16:05:06,17:05:06,Start Transect,,,,505,4050.0951N,12413.1859W,244,7,15.5,56,1014.69,17.48,328.82,17,46,1.075,13.44654,,13.40541,,4.0005594,,33.68789,,12.72,16.602,1499.273
7/19/2019,0:26:40,16:26:40,17:26:40,UCTD Deployed,,,,2640,4050.0094N,12417.5888W,266,8.4,16.1,56,1014.76,16.08,349.24,19,48,1.073,13.33149,,13.24055,,3.9853389,,33.64644,,12.255,16.982,1497.273
7/19/2019,1:07:57,17:07:57,18:07:57,UCTD Deployed,,,,10757,4050.0764N,12425.8899W,269,9.2,16.9,55,1014.55,15.99,354.98,20,41,0.982,15.45188,,15.36663,,4.1372599,,33.20939,,15.064,16.975,1505.973
7/19/2019,2:32:47,18:32:47,19:32:47,Break Transect,,,,23246,4050.1383N,12443.4352W,269,6.9,16.1,56,1014.9,23.12,341.89,26,54,0.982,14.49613,,14.4236,,3.9989513,,32.76559,,14.087,17.508,1502.285
7/19/2019,4:25:52,20:25:52,21:25:52,Arrive Station,82,,,42552,4048.0948N,12425.1046W,99,8.3,15.3,62,1014.87,7.3,277.86,1,5,1.036,14.04889,,13.71769,,4.0213555,,33.35451,,13.117,17.056,1500.239
7/19/2019,4:36:39,20:36:39,21:36:39,Start Marine Mammal Watch,,,,50638,4047.8545N,12424.7382W,279,2.7,15.1,65,1014.94,16.18,14.78,16,25,1.116,14.30166,,14.21637,,4.045906,,33.36233,,13.845,17.058,1502.202
7/19/2019,4:39:51,20:39:51,21:39:51,CTD IN,82,,,43950,4047.9482N,12423.7741W,242,2.2,15.2,62,1015.08,14.19,8.61,13,30,1.081,14.4564,,14.32426,,4.0625225,,33.38143,,13.832,16.997,1502.106
7/19/2019,4:48:41,20:48:41,21:48:41,CTD OUT,82,,,44841,4047.7920N,12424.0614W,235,1.6,15.1,73,1015.06,12.96,4.36,13,40,1.098,14.53056,,14.44985,,4.0662773,,33.35195,,14.085,17.211,1503.004
7/19/2019,4:55:19,20:55:19,21:55:19,Bongo IN,82,,,45518,4047.7819N,12424.3120W,289,2.7,15.1,62,1014.81,12.31,345,14,3,1.1,14.40436,,14.36995,,4.0585557,,33.38992,,13.762,17.413,1501.987
7/19/2019,5:04:37,21:04:37,22:04:37,Bongo OUT,82,,,50437,4047.8422N,12424.6543W,316,0.9,15.1,64,1015.13,13.47,357.45,14,20,1.126,14.14429,,14.16972,,4.0367924,,33.41452,,13.444,17.229,1501.001
7/19/2019,5:34:28,21:34:28,22:34:28,Net In Water,82,74,,53428,4048.0281N,12424.0038W,12,1.9,15,62,1014.52,11.2,352.16,13,354,1.154,14.34308,,14.21061,,4.057701,,33.43502,,13.675,17.096,1501.7
7/19/2019,5:45:30,21:45:30,22:45:30,Shoot Doors,82,74,,54529,4048.5035N,12424.1737W,356,3.4,15,61,1014.55,11.26,9.34,15,0,1.166,14.26027,,14.06403,,4.0496574,,33.43267,,12.918,16.669,1499.544
7/19/2019,5:50:03,21:50:03,22:50:03,Begin Fishing (EQ),82,74,,55002,4048.8160N,12424.2397W,343,3.5,15,60,1014.26,13.93,15.08,17,8,1.167,14.19116,,14.05686,,4.0396871,,33.40061,,13.656,16.71,1501.568
7/19/2019,6:35:08,22:35:08,23:35:08,Haul Back,82,74,,63507,4051.6853N,12424.9591W,0,4.4,15,59,1013.63,16.81,340.24,21,336,1.048,14.53896,,14.45183,,4.0495527,,33.19172,,14.146,17.549,1503
7/19/2019,6:40:11,22:40:11,23:40:11,Doors Up,82,74,,64011,4051.9773N,12425.0323W,336,3.2,15,59,1013.69,14.84,355.3,18,353,1.028,14.61762,,14.53935,,4.0535192,,33.16069,,14.254,16.747,1503.305
7/19/2019,7:23:04,23:23:04,0:23:04,Net on Deck,82,74,,72303,4053.2144N,12426.1346W,290,3.7,14.8,60,1013.67,16.61,356.99,19,34,1.037,15.03451,,14.95383,,4.08547,,33.09629,,14.668,17.464,1504.556
7/19/2019,7:23:05,23:23:05,0:23:05,End Marine Mammal Watch,82,74,,72304,4053.2150N,12426.1362W,293,4.1,14.8,60,1013.67,17.55,2.4,18,41,1.037,15.03451,,14.95383,,4.08547,,33.09629,,14.669,17.535,1504.556
7/19/2019,7:28:34,23:28:34,0:28:34,Depart Station,82,74,,72833,4053.3285N,12426.4545W,306,3.1,14.9,60,1013.13,15.48,344.91,18,18,1.062,15.08307,,15.0028,,4.0868613,,33.06775,,14.733,17.198,1504.722
7/19/2019,7:54:34,23:54:34,0:54:34,Start Marine Mammal Watch,83,75,,75433,4049.6381N,12427.6121W,196,11.2,14.8,59,1013.73,19.06,358.54,9,149,1.101,14.51065,,14.40019,,4.0537327,,33.25423,,14.112,16.917,1502.723
7/19/2019,8:22:29,0:22:29,1:22:29,Arrive Station,83,75,,82228,4044.4537N,12427.9044W,175,11.3,15,59,1013.88,11.98,9.43,3,265,1.022,12.93505,,12.79558,,3.947073,,33.63604,,12.017,16.665,1495.681
7/19/2019,8:29:25,0:29:25,1:29:25,Net In Water,83,75,,82924,4043.8346N,12427.7663W,358,2.5,14.6,60,1013.57,15.51,353.01,19,347,1.017,12.6974,,12.61274,,3.9259601,,33.64666,,11.6,17.1,1494.879
7/19/2019,8:41:53,0:41:53,1:41:53,Shoot Doors,83,75,,84153,4044.3313N,12427.9201W,344,4.7,14.4,62,1013.24,19.31,348.85,24,358,1.011,12.51727,,12.41857,,3.9060262,,33.61681,,10.93,17.302,1492.084
7/19/2019,8:45:03,0:45:03,1:45:03,Begin Fishing (EQ),83,75,,84502,4044.5785N,12428.0111W,341,4.8,14.5,61,1013.24,19.22,346.75,24,357,1.008,12.80414,,12.75644,,3.9341042,,33.62916,,12.328,17.057,1497.014
7/19/2019,9:30:03,1:30:03,2:30:03,Haul Back,83,75,,93002,4047.4581N,12429.0787W,341,3.7,14.1,63,1012.66,25.11,359.86,28,5,1.083,13.2186,,13.10916,,3.9556484,,33.4662,,12.792,16.544,1498.894
7/19/2019,9:35:10,1:35:10,2:35:10,Doors Up,83,75,,93509,4047.7496N,12429.1890W,349,3.5,14.1,62,1012.51,29.5,348.66,35,353,1.061,13.08048,,13.0604,,3.9401074,,33.44112,,12.762,17.183,1498.709
7/19/2019,10:08:31,2:08:31,3:08:31,Net on Deck,83,75,,100831,4048.4764N,12429.8436W,275,2.5,13.9,63,1012.19,28.72,358.13,29,21,1.021,13.70161,,13.644,,3.9845882,,33.31464,,13.33,17.085,1500.48
7/19/2019,10:08:40,2:08:40,3:08:40,End Marine Mammal Watch,83,75,,100839,4048.4776N,12429.8510W,287,2.9,13.9,63,1012.27,26.3,6.05,27,26,1.02,13.70242,,13.65321,,3.9843726,,33.31193,,13.302,17.219,1500.291
7/19/2019,10:14:20,2:14:20,3:14:20,Depart Station,83,75,,101420,4048.6252N,12430.0365W,342,1.4,13.9,62,1012.19,29.79,356.31,31,353,1.032,14.07505,,13.98334,,4.0127821,,33.25258,,13.708,17.275,1501.646
