Date,Time,Button,Order Occ,Trawl,Notes,MX512-Time,MX512-Lat,MX512-Lon,MX512-COG,MX512-SOG,AirTemp2,RelHum1,Baro-Cal-AtSeaLevel-VALUE,TrueWind-SPEED,TrueWind-DIRECTION,RelWindbird-Spd,RelWindbird-Dir,Fluoro,TSG-SBE21-Temp,TSG-SBE45-Temp,TSG-SBE38-Temp2 for 21,TSG-SBE38-Temp2 for 45,TSG-SBE21-Cond,TSG-SBE45-Cond,TSG-SBE21-Sal,TSG-SBE45-Sal,Valeport-UVSVP-Temp,Valeport-UVSVP-SVel
8/29/2019,4:03:22,Begin Fishing (EQ),148,134,,40321,3410.2044N,11923.4751W,140,3.8,,,1013.6,15.12,290.62,12,151,1.327,23.20418,20.7866,20.72639,20.7284,4.993261,4.69088,34.02528,33.5447,19.561,1519.697
8/29/2019,4:48:31,Haul Back,148,134,,44830,3407.9285N,11921.5228W,147,3.8,18.4,97,1014,13.84,290.86,11,140,1.349,23.16037,20.7381,20.53293,20.5359,4.9846595,4.68638,33.99328,33.5469,19.712,1519.445
8/29/2019,4:53:50,Doors Up,148,134,,45349,3407.7605N,11921.4212W,152,2.3,18.3,97,1014.02,13.9,297.63,12,151,1.346,23.14892,20.7234,20.48569,20.4836,4.9785347,4.68404,33.95524,33.5397,19.997,1521.108
8/29/2019,5:43:40,Net on Deck,148,134,,54339,3406.4040N,11920.4231W,166,2.6,18.4,97,1013.82,9.35,293.45,8,125,1.362,22.89708,20.4652,20.23264,20.2339,4.9549963,4.65601,33.96923,33.5182,19.976,1520.61
8/29/2019,5:43:51,End Marine Mammal Watch,148,134,,54350,3406.3960N,11920.4211W,169,2.7,18.4,97,1013.82,8.52,300.29,7,125,1.358,22.89031,20.4639,20.23521,20.2345,4.9555311,4.6574,33.97859,33.5305,19.768,1519.876
8/29/2019,5:50:18,Depart Station,148,134,,55018,3406.0479N,11920.4527W,203,4.3,18.5,97,1013.78,10.04,276.38,12,61,1.359,22.81314,20.3935,20.14641,20.1397,4.9470426,4.65007,33.97303,33.5271,19.842,1520.61
8/29/2019,6:00:15,Start Marine Mammal Watch,149,135,,60015,3405.7794N,11920.9569W,276,5.2,18.5,97,1013.69,11.82,282.48,17,5,1.353,22.72366,20.3053,20.06568,20.0645,4.9338218,4.64348,33.94045,33.5437,19.812,1520.355
8/29/2019,6:37:13,Arrive Station,149,135,,63712,3403.2873N,11926.2628W,234,8.2,18.6,97,1013.74,13.42,303.57,18,40,1.354,23.08891,20.6576,20.42618,20.426,4.9730521,4.67708,33.95955,33.5357,20.299,1521.688
8/29/2019,6:42:04,Net In Water,149,135,,64203,3403.0969N,11926.2343W,96,4,19.9,87,1013.99,8.29,301.76,5,232,1.359,23.04979,20.6203,20.38258,20.3832,4.9712266,4.67329,33.97577,33.5347,20.277,1521.64
8/29/2019,7:12:52,Notes,149,135,trawl cancelled dolpins,71251,3402.7939N,11923.2046W,100,4.1,20.9,85,1014.08,8.86,294.47,5,209,1.367,23.34954,20.9131,20.6562,20.6566,5.0073421,4.70682,34.02069,33.5726,20.57,1522.477
8/29/2019,7:19:29,Net on Deck,149,135,trawl cancelled dolpins,71928,3402.7315N,11922.6732W,96,4.3,19.4,92,1014.04,8.84,295.62,6,237,1.365,23.31656,20.8816,20.61939,20.6176,5.0060522,4.70286,34.03627,33.5658,20.506,1522.298
8/29/2019,7:19:31,End Marine Mammal Watch,149,135,,71930,3402.7312N,11922.6703W,96,4.3,19.4,92,1014.04,8.65,299.36,5,226,1.363,23.31656,20.8797,20.61939,20.617,5.0060522,4.70263,34.03627,33.5654,20.502,1522.293
8/29/2019,7:24:16,Depart Station,149,135,,72415,3402.6902N,11922.2429W,96,4.6,19.4,94,1013.97,8.05,295.14,4,215,1.361,23.24526,20.8128,4.9941199,4.69553,34.00014,33.5612,20.56176,20.5614,20.454,1522.159
8/29/2019,7:45:08,Start Marine Mammal Watch,150,136,,74508,3400.4142N,11920.5862W,215,9.9,18.9,95,1013.98,8.44,321.8,11,43,1.352,23.37772,20.9397,20.60685,20.5944,5.0099224,4.70729,34.01865,33.5554,19.815,1520.716
8/29/2019,8:09:16,Arrive Station,150,136,,80915,3359.4752N,11924.5549W,87,5.7,19.8,95,1014.14,4.37,338.75,6,321,1.356,23.26074,20.8235,20.53488,20.5331,4.9933683,4.69267,33.98246,33.5299,20.4,1521.962
8/29/2019,8:09:40,Net In Water,150,136,,80939,3359.4772N,11924.5086W,87,5.7,19.8,95,1014.17,4.67,323.59,5,315,1.353,23.24461,20.8149,20.53052,20.5335,4.9919687,4.69242,33.9842,33.5347,20.39,1521.948
8/29/2019,8:20:42,Shoot Doors,150,136,,82041,3359.5146N,11923.6946W,84,4.7,19.4,95,1014.14,4.7,265,1,279,1.358,22.99983,20.5825,20.33324,20.3336,4.9689688,4.66893,33.99708,33.5296,20.222,1521.488
8/29/2019,8:23:38,Begin Fishing (EQ),150,136,,82337,3359.5510N,11923.3824W,82,5.2,19.3,95,1014.2,5.2,262,0,52,1.364,22.9417,20.5307,20.28261,20.2823,4.9623054,4.66387,33.99089,33.5298,20.175,1521.367
8/29/2019,9:08:44,Haul Back,150,136,,90843,3359.6739N,11919.8430W,103,4.5,18.8,95,1013.96,7.98,329.99,6,285,1.352,22.74334,20.3141,20.02284,20.0249,4.9345732,4.64395,33.93099,33.5405,20.059,1521.08
8/29/2019,9:41:20,Net on Deck,150,136,,94119,3358.8766N,11918.0108W,113,3.8,19.3,94,1013.99,4.55,300.45,1,256,1.349,22.66672,20.2682,20.01584,20.0123,4.9355422,4.64061,33.99798,33.55,19.787,1520.116
8/29/2019,9:41:21,End Marine Mammal Watch,150,136,,94120,3358.8762N,11918.0096W,113,3.8,19.3,94,1013.99,4.44,303.78,2,262,1.349,22.66672,20.2701,20.01584,20.0114,4.9355422,4.64084,33.99798,33.5504,19.763,1520.14
8/29/2019,9:49:17,Depart Station,150,136,,94916,3358.6888N,11917.4068W,96,5.1,19.2,93,1014.07,9.16,313.69,6,269,1.352,22.24396,19.8586,19.6406,19.639,4.8866461,4.59677,33.94796,33.5196,19.441,1519.312
8/29/2019,10:09:26,Start Marine Mammal Watch,151,137,,100925,3400.8752N,11916.0390W,24,8.7,18.9,95,1014.02,10.26,298.84,14,318,1.36,22.19961,19.8301,19.70219,19.7041,4.8914784,4.59343,34.02035,33.5151,19.222,1518.725
8/29/2019,10:45:20,Arrive Station,151,137,,104520,3404.5996N,11912.0318W,107,5.2,18.4,99,1014.34,5.5,297.24,1,258,1.328,21.1215,18.7468,4.7622281,4.48568,33.85023,33.4966,18.5279,18.5306,18.157,1515.62
8/29/2019,10:45:57,Net In Water,151,137,,104556,3404.5852N,11911.9720W,102,5.1,18.4,99,1014.34,4.83,295.14,1,288,1.33,21.18043,18.8092,18.56746,18.5691,4.7718957,4.49171,33.88057,33.4964,18.111,1515.448
8/29/2019,10:56:34,Shoot Doors,151,137,,105633,3404.4018N,11911.2229W,109,4.4,18.4,99,1014.43,4.21,302.44,1,287,1.331,20.86156,18.5224,18.25023,18.2402,4.7445046,4.46207,33.91499,33.4812,17.783,1514.704
8/29/2019,11:00:05,Begin Fishing (EQ),151,137,,110004,3404.3189N,11910.8800W,105,5.1,18.3,99,1014.47,5.1,285,0,260,1.328,20.87758,18.5435,18.32985,18.3342,4.7416028,4.4654,33.879,33.4919,18.154,1515.634
8/29/2019,11:45:05,Haul Back,151,137,,114504,3403.4093N,11907.3595W,113,4,18.5,100,1014.35,4,292,0,296,1.364,21.65915,19.2823,19.01952,19.0204,4.8228206,4.53954,33.90616,33.5115,18.897,1517.787
8/29/2019,11:49:57,Doors Up,151,137,,114956,3403.3124N,11907.0859W,109,3.3,18.7,99,1014.4,3.3,289,0,2,1.368,21.69838,19.3203,19.04664,19.0462,4.8273305,4.5426,33.91084,33.5062,18.866,1517.716
8/29/2019,12:15:46,Net on Deck,151,137,,121545,3402.9196N,11905.9060W,121,2.6,17.9,101,1014.34,4.22,7.96,4,285,1.37,21.65915,19.2833,19.01912,19.02,4.8244293,4.53765,33.91884,33.4951,18.889,1517.765
8/29/2019,12:15:47,End Marine Mammal Watch,151,137,,121546,3402.9192N,11905.9052W,119,2.6,17.9,101,1014.34,4.93,355.05,4,259,1.371,21.65915,19.2828,19.01912,19.02,4.8244293,4.53755,33.91884,33.4947,18.889,1517.765
8/29/2019,12:31:42,Depart Station,151,137,,123142,3402.4965N,11905.1255W,121,2.9,18.4,100,1014.3,4.88,335.81,3,248,1.383,21.65987,19.2844,19.00697,19.0066,4.8262577,4.53445,33.9327,33.4678,18.866,1517.699
8/29/2019,13:35:18,Start Transect,,,13,133518,3405.3408N,11907.9117W,242,6.8,17.8,100,1014.87,4.49,27.61,4,41,1.411,20.1919,17.8216,17.72703,17.7637,4.6752259,4.38897,33.89169,33.4355,16.965,1511.913
8/29/2019,14:25:34,UCTD Deployed,,,,142533,3401.9924N,11914.8360W,240,8.2,18.3,101,1015.5,4.84,14.51,6,37,1.377,21.63989,19.2497,19.01347,19.0105,4.8288342,4.53531,33.96877,33.5028,18.476,1516.464
8/29/2019,16:01:36,UCTD Deployed,,,,160135,3353.7808N,11932.0791W,241,8.7,20.3,89,1015.87,2.71,56.35,6,7,1.289,23.70017,21.2572,20.98915,20.9882,4.9240428,4.73521,33.12292,33.5286,20.882,1523.263
8/29/2019,17:37:02,UCTD Deployed,,,,173701,3345.6004N,11949.3045W,245,8.4,19.3,90,1016.61,9.34,320.88,14,41,1.291,23.99319,21.5368,21.27802,21.2783,5.0717377,4.7664,34.01506,33.5569,21.181,1524.131
8/29/2019,20:31:11,UCTD Deployed,,,,203111,3331.0655N,12019.2656W,239,8,18.3,93,1016.41,19.37,312.14,21,50,1.267,20.95339,18.588,18.33133,18.3321,4.7577146,4.4748,33.94765,33.5346,18.191,1515.758
8/29/2019,20:52:14,End Transect,,,13,205213,3329.3799N,12022.7599W,243,10.1,18.3,93,1016.3,17.42,313.03,23,46,1.282,20.93739,18.5728,18.31272,18.3122,4.7578236,4.47208,33.96127,33.5242,18.145,1515.647
8/29/2019,21:57:48,Start Transect,,,14,215748,3337.2198N,12031.5925W,56,9.5,17.5,96,1016.03,11.33,299.79,6,271,1.333,19.76168,17.4419,17.18385,17.1847,4.6353854,4.35978,33.91349,33.4985,16.964,1512.179
8/30/2019,0:18:41,End Transect,,,14,1840,3348.6939N,12007.6126W,58,9.7,,,1014.18,11.66,312.37,13,303,1.437,19.80341,17.4806,17.26006,17.274,4.6351701,4.36242,33.87799,33.4892,17.245,1513.048
8/30/2019,2:58:43,Start Marine Mammal Watch,152,138,,25842,3344.3528N,11953.0898W,336,2.4,19.6,90,1012.7,19.77,274.01,21,306,1.434,24.51418,22.0404,21.75002,21.7472,5.127115,4.81648,34.03365,33.5588,21.683,1525.416
8/30/2019,3:20:22,Arrive Station,152,138,,32021,3345.1020N,11953.5090W,331,2.3,19.7,90,1013.15,19.51,278.95,19,316,1.422,24.57501,22.1004,21.81941,21.8201,5.1319535,4.82249,34.02361,33.5592,21.799,1525.695
8/30/2019,3:31:19,Net In Water,152,138,,33118,3345.3601N,11953.6418W,130,2.8,19.7,88,1013.37,19.68,294.61,18,183,1.421,24.63706,22.1594,21.87377,21.8759,5.1352877,4.82765,34.00147,33.5538,21.441,1525.796
8/30/2019,3:44:18,Shoot Doors,152,138,,34417,3344.9481N,11952.9455W,119,4.1,,,1013.26,22.08,294.52,17,190,1.413,24.81835,22.3335,22.04866,22.0487,5.1600233,4.84623,34.04813,33.5639,22.019,1526.311
8/30/2019,3:49:02,Begin Fishing (EQ),152,138,,34901,3344.7824N,11952.5778W,117,3.9,,,1013.42,13.88,301.61,10,202,1.415,24.80193,22.3173,22.03801,22.0377,5.1532484,4.84508,34.0103,33.5676,22.004,1526.28
8/30/2019,4:34:08,Haul Back,152,138,,43407,3343.6363N,11949.8110W,116,3.3,21.8,73,1013.48,19.4,293.94,16,198,1.436,23.77504,21.3342,21.0867,21.0859,5.0478717,4.74317,34.0017,33.5314,20.818,1523.395
8/30/2019,4:39:16,Doors Up,152,138,,43916,3343.5109N,11949.6535W,133,2.3,21.6,74,1013.46,20.12,295.92,19,195,1.432,23.72827,21.2849,21.02846,21.0275,5.0413121,4.73507,33.98788,33.5058,20.904,1523.338
8/30/2019,5:14:26,Net on Deck,152,138,,51425,3342.5673N,11948.7146W,137,2.4,19.5,90,1013.56,19.28,299.23,15,190,1.416,22.98429,20.5688,20.28636,20.2846,4.9650971,4.66732,33.97938,33.5274,20.15,1521.277
8/30/2019,5:14:27,End Marine Mammal Watch,152,138,,51426,3342.5668N,11948.7141W,136,2.4,19.5,90,1013.56,17.26,298.68,15,196,1.418,22.98429,20.568,20.28636,20.2825,4.9650971,4.66713,33.97938,33.5266,20.154,1521.278
8/30/2019,5:14:31,Depart Station,152,138,,51431,3342.5645N,11948.7112W,136,2.3,19.5,90,1013.58,19.36,303.62,15,194,1.415,22.98158,20.5645,20.28117,20.28,4.964883,4.66679,33.97983,33.5265,20.157,1521.28
8/30/2019,5:50:58,Start Marine Mammal Watch,153,139,,55057,3340.7186N,11954.3970W,226,11.4,18.6,93,1012.78,26.22,297.59,31,47,1.406,23.63059,21.1948,20.95826,20.9557,5.0341098,4.73132,34.00817,33.5465,20.664,1522.706
8/30/2019,6:21:56,Arrive Station,153,139,,62155,3337.1509N,11958.8146W,126,4,18.7,90,1013.83,31.87,299.98,26,186,1.415,21.4827,19.1195,18.81935,18.813,4.8189502,4.52282,34.01484,33.5044,18.297,1515.436
8/30/2019,6:22:09,Net In Water,153,139,,62208,3337.1422N,11958.8010W,125,4.1,18.7,90,1013.84,30.1,304.14,27,193,1.406,21.42541,19.0654,18.78728,18.778,4.8145454,4.51812,34.02532,33.509,18.475,1516.613
8/30/2019,6:32:31,Shoot Doors,153,139,,63230,3336.7621N,11958.2292W,127,4.4,19.1,85,1013.79,31.24,299.2,27,193,1.396,21.26219,18.8664,18.58673,18.5853,4.7889787,4.49822,33.95171,33.5044,18.06,1515.453
8/30/2019,6:36:50,Begin Fishing (EQ),153,139,,63649,3336.5696N,11957.9092W,125,4.6,19.7,78,1013.84,29.59,302.21,26,195,1.396,21.01525,18.6448,18.42431,18.4222,4.7622281,4.47835,33.93453,33.5181,17.353,1510.9
8/30/2019,7:21:51,Haul Back,153,139,,72151,3334.5846N,11955.3888W,131,3.8,19.6,78,1013.85,28.79,307.35,26,200,1.399,21.35975,18.988,18.73002,18.7308,4.8015453,4.51275,33.97423,33.5269,18.541,1516.989
8/30/2019,8:00:30,Net on Deck,153,139,,80029,3332.7147N,11953.8509W,141,3.5,18,93,1013.91,26.38,307.01,23,185,1.395,20.4635,18.0945,17.71958,17.6894,4.7003578,4.42578,33.87751,33.5244,17.08,1510.556
8/30/2019,8:00:31,End Marine Mammal Watch,153,139,,80030,3332.7140N,11953.8499W,138,3.5,18,93,1013.91,26.45,309.23,21,184,1.393,20.4635,18.0959,17.71958,17.6865,4.7003578,4.4256,33.87751,33.5217,16.732,1510.748
8/30/2019,8:10:41,Depart Station,153,139,,81040,3332.2127N,11953.8846W,250,7.3,17.8,96,1013.27,21.64,298.97,27,29,1.396,20.15536,17.8298,17.60691,17.606,4.6757623,4.39985,33.92543,33.5214,17.22,1512.492
8/30/2019,8:55:03,Start Marine Mammal Watch,154,140,,85502,3329.9517N,12000.7083W,250,8.1,17.8,94,1013.06,29,307.95,34,36,1.439,20.40952,18.0614,17.77534,17.7812,4.7015418,4.42247,33.93032,33.5235,17.81,1514.642
8/30/2019,9:26:59,Arrive Station,154,140,,92659,3328.8958N,12005.4563W,133,4.8,17.8,94,1014.16,25.75,320.49,21,197,1.413,20.96593,18.5991,18.34253,18.3483,4.7577146,4.47256,33.93767,33.5067,18.248,1515.947
8/30/2019,9:27:44,Net In Water,154,140,,92743,3328.8569N,12005.4054W,131,4.6,18.7,91,1014.17,27.6,313.42,24,190,1.416,21.0236,18.6494,18.38935,18.3912,4.7626561,4.47771,33.93131,33.5091,18.32,1516.11
8/30/2019,9:55:25,Shoot Doors,154,140,,95524,3327.8211N,12004.0013W,140,4,17.9,93,1014.18,19.99,317.12,17,183,1.44,20.63555,18.283,18.02952,18.0309,4.7234488,4.44163,33.92616,33.5042,17.878,1514.859
8/30/2019,9:58:58,Begin Fishing (EQ),154,140,,95858,3327.6085N,12003.7834W,139,4.4,17.9,94,1014.1,27.47,323.19,23,181,1.44,20.65374,18.2997,18.02968,18.0275,4.7233442,4.44271,33.91078,33.4997,17.868,1514.779
8/30/2019,10:43:57,Haul Back,154,140,,104356,3325.2746N,12001.3330W,141,4.9,17.7,96,1014.19,24.9,322.29,22,185,1.4,20.76122,18.3991,18.11785,18.1182,4.7378437,4.45145,33.94154,33.4922,18.011,1516.496
8/30/2019,10:48:59,Doors Up,154,140,,104858,3325.0156N,12001.0650W,137,4.3,17.5,96,1014.14,32.2,320,28,185,1.392,20.8908,18.5209,18.22757,18.2247,4.7490163,4.46447,33.92785,33.5025,18.099,1516.922
8/30/2019,11:25:25,Net on Deck,154,140,,112525,3323.4414N,11959.3673W,97,5.5,,,1014.33,14.17,322.14,11,249,1.377,21.0236,18.6511,18.38149,18.3815,4.7640534,4.47946,33.94247,33.5223,18.248,1517.9
8/30/2019,11:25:27,End Marine Mammal Watch,154,140,,112526,3323.4411N,11959.3655W,100,5.5,,,1014.33,15.21,310.86,9,232,1.376,21.0236,18.6502,18.38149,18.3812,4.7640534,4.4793,33.94247,33.5217,18.258,1517.828
8/30/2019,11:34:29,Depart Station,154,140,,113429,3322.9100N,11958.7329W,202,4.8,16.8,98,1014.24,25.09,307.37,24,67,1.373,20.96175,18.5901,4.7592202,4.47388,33.95304,33.5252,18.32817,18.33,18.224,1517.217
8/30/2019,13:35:37,Start Transect,,,12,133537,3322.8016N,12013.6340W,60,6.9,17,98,1014.7,4.3,108.15,5,43,1.406,20.53488,18.1718,17.88295,17.8829,4.716255,4.43538,33.94872,33.5423,17.789,1514.593
8/30/2019,16:20:09,UCTD Deployed,,,,162009,3336.2929N,11945.5233W,60,7.6,17.8,99,1015.44,8.46,244.63,5,307,1.288,21.95183,19.5408,19.23301,19.2355,4.8603167,4.5697,33.97093,33.5523,17.525,1515.327
8/30/2019,19:38:02,UCTD Deployed,,,,193801,3352.6073N,11911.6541W,62,8.1,20.4,93,1014.56,6.44,280.11,5,311,1.316,24.83022,22.3613,22.05479,22.0555,5.1555034,4.84348,34.00566,33.5213,21.911,1525.999
8/30/2019,21:28:46,End Transect,,,12,212845,3401.3447N,11853.3254W,59,6.4,20.3,92,1013.5,4.91,289.38,5,305,1.489,24.22862,21.7777,21.65176,21.6511,5.0951775,4.78904,34.01176,33.5477,21.353,1524.658
8/30/2019,23:30:32,Start Transect,,,11,233031,3359.9546N,11831.4483W,245,6.9,21.9,84,1011.98,13.1,246.37,20,2,1.697,26.49163,23.9686,24.0041,24.0016,5.3334281,5.00872,34.0639,33.5595,23.301,1529.146
8/31/2019,1:47:11,UCTD Deployed,,,,14710,3348.2510N,11855.9662W,239,7.1,,,1011.78,11.51,313.3,14,47,1.451,24.921,22.4542,22.22739,22.2266,5.1686237,4.85648,34.03436,33.5506,22.07,1526.411
8/31/2019,2:45:31,Break Transect,,,11,24531,3343.3993N,11906.2138W,236,9.4,,,1011.9,9.18,306.52,15,34,1.496,24.33876,21.8833,21.66209,21.6615,5.1141031,4.79955,34.06971,33.5481,21.441,1524.67
8/31/2019,3:27:51,Start Marine Mammal Watch,155,141,,32751,3344.2700N,11914.9003W,284,10.5,,,1012.24,3.72,0.99,12,19,1.42,24.84996,22.3759,22.07951,22.0772,5.1595913,4.84709,34.02106,33.538,21.958,1526.111
8/31/2019,3:55:12,Arrive Station,155,141,,35511,3345.4121N,11920.6815W,282,11,,,1012.21,10.05,274.83,21,354,1.433,24.87697,22.3665,22.04008,22.0367,5.1567946,4.84797,33.97999,33.552,18.466,1516.469
8/31/2019,4:00:16,Net In Water,155,141,,40015,3345.5948N,11921.4971W,301,4,,,1012.38,12.01,254.52,15,323,1.424,24.69578,22.2533,22.05629,22.0678,5.1459332,4.83937,34.0362,33.5726,19.108,1518.071
8/31/2019,4:19:15,Shoot Doors,155,141,,41914,3346.1111N,11922.4784W,304,4.6,,,1012.43,9.88,264.27,15,335,1.438,24.77426,22.3105,22.07174,22.0753,5.1460422,4.84142,33.97773,33.5443,19.247,1518.947
8/31/2019,4:23:45,Begin Fishing (EQ),155,141,,42344,3346.3307N,11922.8658W,306,5,,,1012.53,11.7,269.62,16,335,1.435,25.06486,22.586,22.30096,22.3022,5.1813144,4.87052,34.01978,33.5578,20.823,1522.76
8/31/2019,5:08:55,Haul Back,155,141,,50854,3348.6198N,11926.3742W,310,5.1,19.8,93,1012.82,12.04,264.8,15,328,1.513,25.59444,23.1103,22.83565,22.8572,5.2257382,4.92061,33.94943,33.5417,22.937,1528.721
8/31/2019,5:52:06,Net on Deck,155,141,,55206,3350.4171N,11926.5735W,1,2.9,19.9,95,1012.83,2.27,198.48,1,328,1.455,25.79412,23.2897,23.0277,23.0288,5.2578993,4.94125,34.0351,33.5626,22.918,1528.788
8/31/2019,5:52:08,End Marine Mammal Watch,155,141,,55207,3350.4179N,11926.5738W,357,2.8,19.9,95,1012.79,3.78,173.62,1,154,1.457,25.79865,23.2906,23.0287,23.0289,5.2575777,4.93944,34.02939,33.5481,22.955,1528.781
8/31/2019,5:57:48,Depart Station,155,141,,55747,3350.7314N,11926.2311W,69,6.9,20,96,1012.92,6.9,249,0,323,1.444,25.62958,23.122,22.87319,22.8724,5.2411183,4.92216,34.0355,33.5446,22.366,1527.156
8/31/2019,6:48:39,Start Marine Mammal Watch,156,142,,64838,3353.0999N,11916.6984W,75,9.9,19.9,95,1012.95,10.45,348.34,14,321,1.398,24.61398,22.1527,21.91163,21.9091,5.1334594,4.8223,34.00532,33.5173,21.734,1525.521
8/31/2019,7:19:35,Arrive Station,156,142,,71935,3354.7432N,11910.8909W,112,4.2,19.9,92,1013.12,10.36,321.25,7,240,1.364,24.46459,22.0024,21.74344,21.7411,5.1222745,4.81435,34.03516,33.5716,21.638,1525.326
8/31/2019,7:21:28,Net In Water,156,142,,72127,3354.7070N,11910.7683W,112,3.1,22.9,82,1012.97,12.68,317.38,10,215,1.362,24.44671,21.9843,21.72834,21.7285,5.1213091,4.81279,34.04152,33.5734,21.633,1525.309
8/31/2019,7:30:59,Shoot Doors,156,142,,73058,3354.5486N,11910.3019W,112,3.8,20.2,88,1012.91,10.89,324.15,8,226,1.355,24.41891,21.9561,21.69073,21.6897,5.1151806,4.80786,34.01686,33.5567,21.588,1525.188
8/31/2019,7:34:51,Begin Fishing (EQ),156,142,,73450,3354.4389N,11909.9892W,111,4.4,20.1,88,1012.97,9.22,302.87,5,203,1.358,24.33541,21.8759,21.61232,21.6106,5.1078661,4.79994,34.02559,33.5569,21.484,1524.897
8/31/2019,8:19:53,Haul Back,156,142,,81952,3353.5742N,11906.8666W,103,3.7,18.9,95,1013.1,5.33,348.69,5,287,1.344,23.76706,21.3278,21.05512,21.0546,5.0279813,4.74169,33.8574,33.5247,20.951,1523.444
8/31/2019,8:52:26,Net on Deck,156,142,,85226,3353.2592N,11905.5526W,114,2.4,19.1,96,1012.96,2.4,294,0,24,1.339,24.02053,21.569,21.28974,21.2911,5.0708809,4.76467,33.98775,33.5183,21.229,1524.195
8/31/2019,8:52:27,End Marine Mammal Watch,156,142,,85227,3353.2588N,11905.5519W,114,2.3,19.1,95,1012.96,2.4,294,0,39,1.341,24.02053,21.569,21.28974,21.2911,5.0708809,4.76467,33.98775,33.5183,21.227,1524.2
8/31/2019,8:56:05,Depart Station,156,142,,85604,3353.1890N,11905.3876W,117,2.6,19.3,94,1012.9,4.55,304.43,2,195,1.305,24.05111,21.6004,5.0744252,4.76727,33.9911,33.5142,21.31884,21.3196,21.248,1524.258
8/31/2019,10:03:43,Start Marine Mammal Watch,157,143,,100342,3346.8565N,11907.6624W,195,6,19.1,96,1012.48,2.85,319.23,5,45,1.283,24.48576,22.0162,21.72852,21.731,5.1206614,4.80448,34.00707,33.4837,21.71,1525.48
8/31/2019,10:35:07,Arrive Station,157,143,,103506,3344.1429N,11908.2790W,104,3.9,19.8,86,1012.48,3.9,285,0,279,1.253,24.66611,22.1925,5.1419551,4.82817,34.02907,33.5324,21.91862,21.9183,21.352,1524.619
8/31/2019,10:35:50,Net In Water,157,143,,103549,3344.1347N,11908.2285W,97,3.3,19.9,86,1012.48,2.96,294.29,1,279,1.243,24.66479,22.1894,21.9121,21.9116,5.1412015,4.82827,34.02447,33.5355,21.372,1524.648
8/31/2019,10:46:04,Shoot Doors,157,143,,104604,3344.0578N,11907.7451W,108,3.7,20.2,85,1012.35,3.7,288,0,181,1.246,24.65293,22.1795,21.8974,21.8957,5.1370076,4.8276,34.00225,33.5379,21.407,1524.634
8/31/2019,10:49:59,Begin Fishing (EQ),157,143,,104958,3343.9712N,11907.4418W,107,4.1,19.9,86,1012.28,5.03,323.61,3,265,1.243,24.56706,22.0967,21.82192,21.82,5.1294817,4.81939,34.01122,33.5379,21.715,1525.458
8/31/2019,11:34:53,Haul Back,157,143,,113453,3343.1598N,11904.5476W,110,3.6,19.7,96,1012.41,2.87,302.12,1,319,1.263,24.73469,22.2602,21.98765,21.9868,5.1439985,4.83244,33.99243,33.5134,21.904,1525.954
8/31/2019,11:39:52,Doors Up,157,143,,113951,3343.1112N,11904.3217W,106,2.8,19.9,94,1012.36,2.12,305.28,1,315,1.262,24.70175,22.2297,21.95826,21.9582,5.1398034,4.83054,33.98614,33.5221,21.877,1525.881
8/31/2019,12:06:50,Net on Deck,157,143,,120650,3342.8619N,11903.3376W,144,1.4,19.8,95,1012.47,1.4,324,0,151,1.256,24.53798,22.0722,21.80128,21.8014,5.125288,4.81304,34.002,33.5074,21.729,1525.513
8/31/2019,12:06:52,End Marine Mammal Watch,157,143,,120651,3342.8615N,11903.3373W,150,1.4,19.8,95,1012.47,1.4,327,0,150,1.255,24.53798,22.0719,21.80128,21.8016,5.125288,4.81096,34.002,33.4913,21.728,1525.506
8/31/2019,12:12:09,Depart Station,157,143,,121208,3342.8345N,11903.2483W,73,1,19.9,94,1012.6,1,253,0,218,1.246,24.54592,22.0793,5.1222745,4.81686,33.97353,33.5316,21.80193,21.8017,21.723,1525.505
8/31/2019,13:31:58,Resume Transect,,,11,133158,3343.4519N,11906.0854W,237,7.3,19.5,100,1013.07,6.66,23.48,4,68,1.227,24.94403,22.4606,22.18159,22.1822,5.1679816,4.85204,34.01225,33.5112,22.141,1526.605
8/31/2019,14:15:49,UCTD Deployed,,,,141549,3339.7464N,11913.6603W,242,8.3,19.5,99,1013.3,6.69,8.16,6,51,1.256,21.99299,19.5941,19.32723,19.32,4.8500034,4.56648,33.85787,33.4831,18.198,1515.729
8/31/2019,15:51:38,UCTD Deployed,,,,155137,3331.9040N,11930.0545W,241,8.4,,,1013.92,7.96,286.4,15,25,1.21,20.31484,17.9843,17.72172,17.7222,4.6929479,4.41741,33.93673,33.5438,17.557,1513.883
8/31/2019,17:19:42,End Transect,,,11,171941,3324.3433N,11945.6129W,243,10.9,16.8,100,1014.18,11.78,309.28,19,38,1.238,19.91928,17.5884,17.3025,17.2986,4.661804,4.38068,34.00219,33.5568,17.044,1512.463
8/31/2019,18:36:36,Start Transect,,,10,183635,3310.6760N,11948.2817W,65,8.4,17.1,98,1014.34,12.29,250.27,4,204,1.319,20.1504,17.8061,17.51601,17.5168,4.6814568,4.39896,33.97574,33.5333,17.384,1513.412
8/31/2019,20:30:48,UCTD Deployed,,,,203047,3321.0481N,11929.3132W,62,8.3,,,1013.13,13.06,291.95,10,272,1.319,19.88821,17.5724,17.65186,17.6875,4.6478414,4.37702,33.91317,33.5385,17.02,1512.374
