cruise,vessel_name,date,set,data_type_name,common_name,sequence_number,sample_weight,weight_unit_name,length_unit_name,comment,specimen_number,fish_length,length_type_name,standardLength_mm,forkLength_mm,weight_orig,weightg,sex,maturity
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,35,160,Fork length,,160,38,38,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,36,166,Fork length,,166,48,48,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,37,158,Fork length,,158,40,40,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,38,172,Fork length,,172,52,52,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,39,155,Fork length,,155,36,36,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,40,150,Fork length,,150,32,32,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,41,159,Fork length,,159,38,38,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,42,156,Fork length,,156,38,38,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,43,140,Fork length,,140,26,26,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,44,145,Fork length,,145,28,28,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,45,153,Fork length,,153,34,34,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,46,145,Fork length,,145,30,30,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,47,166,Fork length,,166,44,44,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,48,162,Fork length,,162,40,40,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,49,150,Fork length,,150,31,31,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Herring,12,1904,Grams,Millimeters,Set 3,50,144,Fork length,,144,26,26,Not Sexed,
,Lisa Marie,6/25/2019,3,Research,Pacific Sardine,2,,Grams,Millimeters,Set 3,1,156,Standard length,156,,54,54,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,1,168,Fork length,,168,44,44,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,2,165,Fork length,,165,42,42,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,3,150,Fork length,,150,32,32,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,4,151,Fork length,,151,34,34,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,5,145,Fork length,,145,30,30,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,6,154,Fork length,,154,34,34,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,7,154,Fork length,,154,36,36,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,8,165,Fork length,,165,46,46,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,9,145,Fork length,,145,28,28,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,10,163,Fork length,,163,44,44,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,11,155,Fork length,,155,34,34,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,12,161,Fork length,,161,40,40,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,13,151,Fork length,,151,32,32,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,14,146,Fork length,,146,32,32,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,15,166,Fork length,,166,42,42,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,16,160,Fork length,,160,42,42,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,17,155,Fork length,,155,36,36,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,18,163,Fork length,,163,40,40,Female,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,19,156,Fork length,,156,40,40,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,20,154,Fork length,,154,36,36,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,21,160,Fork length,,160,40,40,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,22,153,Fork length,,153,36,36,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,23,157,Fork length,,157,36,36,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,24,145,Fork length,,145,28,28,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,25,152,Fork length,,152,32,32,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,26,155,Fork length,,155,36,36,Male,2
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,27,150,Fork length,,150,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,28,147,Fork length,,147,28,28,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,29,157,Fork length,,157,38,38,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,30,150,Fork length,,150,34,34,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,31,145,Fork length,,145,28,28,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,32,153,Fork length,,153,36,36,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,33,150,Fork length,,150,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,34,146,Fork length,,146,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,35,150,Fork length,,150,34,34,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,36,142,Fork length,,142,36,36,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,37,136,Fork length,,136,24,24,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,38,152,Fork length,,152,34,34,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,39,150,Fork length,,150,28,28,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,40,164,Fork length,,164,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,41,150,Fork length,,150,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,42,154,Fork length,,154,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,43,151,Fork length,,151,36,36,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,44,150,Fork length,,150,34,34,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,45,150,Fork length,,150,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,46,145,Fork length,,145,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,47,147,Fork length,,147,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,48,143,Fork length,,143,28,28,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,49,146,Fork length,,146,26,26,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Herring,13,1722,Grams,Millimeters,Set 1.  Fish #5 no otoliths,50,152,Fork length,,152,36,36,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,1,154,Standard length,154,,48,48,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,2,133,Standard length,133,,32,32,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,3,140,Standard length,140,,40,40,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,4,135,Standard length,135,,32,32,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,5,148,Standard length,148,,44,44,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,6,138,Standard length,138,,36,36,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,7,133,Standard length,133,,30,30,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,8,149,Standard length,149,,46,46,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,9,138,Standard length,138,,36,36,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,10,152,Standard length,152,,52,52,Female,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,11,135,Standard length,135,,32,32,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,12,143,Standard length,143,,38,38,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,13,140,Standard length,140,,36,36,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,14,129,Standard length,129,,28,28,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,15,130,Standard length,130,,28,28,Female,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,16,131,Standard length,131,,28,28,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,17,140,Standard length,140,,34,34,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,18,147,Standard length,147,,40,40,Female,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,19,150,Standard length,150,,48,48,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,20,135,Standard length,135,,30,30,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,21,138,Standard length,138,,32,32,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,22,132,Standard length,132,,29,29,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,23,145,Standard length,145,,40,40,Female,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,24,140,Standard length,140,,32,32,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,25,150,Standard length,150,,44,44,Female,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,26,136,Standard length,136,,34,34,Female,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,27,130,Standard length,130,,28,28,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,28,135,Standard length,135,,28,28,Unknown,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,29,141,Standard length,141,,36,36,Female,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,30,132,Standard length,132,,27,27,Male,1
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,31,130,Standard length,130,,28,28,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,32,134,Standard length,134,,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,33,135,Standard length,135,,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,34,136,Standard length,136,,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,35,132,Standard length,132,,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,36,140,Standard length,140,,32,32,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,37,125,Standard length,125,,22,22,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,38,130,Standard length,130,,28,28,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,39,131,Standard length,131,,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,40,125,Standard length,125,,24,24,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,41,125,Standard length,125,,24,24,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,42,145,Standard length,145,,38,38,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,43,136,Standard length,136,,36,36,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,44,136,Standard length,136,,30,30,Not Sexed,
,Lisa Marie,6/26/2019,1,Research,Pacific Sardine,3,,Grams,Millimeters,Set 1,45,133,Standard length,133,,32,32,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,1,157,Fork length,,157,40,40,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,2,171,Fork length,,171,48,48,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,3,161,Fork length,,161,40,40,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,4,155,Fork length,,155,37,37,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,5,155,Fork length,,155,38,38,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,6,151,Fork length,,151,34,34,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,7,177,Fork length,,177,58,58,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,8,153,Fork length,,153,38,38,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,9,176,Fork length,,176,54,54,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,10,166,Fork length,,166,46,46,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,11,150,Fork length,,150,34,34,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,12,175,Fork length,,175,54,54,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,13,149,Fork length,,149,34,34,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,14,142,Fork length,,142,26,26,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,15,181,Fork length,,181,62,62,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,16,151,Fork length,,151,34,34,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,17,178,Fork length,,178,66,66,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,18,160,Fork length,,160,38,38,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,19,152,Fork length,,152,40,40,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,20,175,Fork length,,175,52,52,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,21,168,Fork length,,168,38,38,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,22,151,Fork length,,151,34,34,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,23,162,Fork length,,162,42,42,Male,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,24,148,Fork length,,148,34,34,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,25,152,Fork length,,152,32,32,Female,2
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,26,165,Fork length,,165,46,46,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,27,148,Fork length,,148,32,32,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,28,185,Fork length,,185,68,68,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,29,164,Fork length,,164,42,42,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,30,159,Fork length,,159,40,40,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,31,161,Fork length,,161,42,42,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,32,153,Fork length,,153,32,32,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,33,157,Fork length,,157,38,38,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,34,154,Fork length,,154,34,34,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,35,166,Fork length,,166,48,48,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,36,156,Fork length,,156,36,36,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,37,170,Fork length,,170,52,52,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,38,162,Fork length,,162,42,42,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,39,155,Fork length,,155,36,36,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,40,159,Fork length,,159,40,40,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,41,154,Fork length,,154,36,36,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,42,162,Fork length,,162,46,46,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,43,167,Fork length,,167,46,46,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,44,158,Fork length,,158,42,42,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,45,160,Fork length,,160,44,44,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,46,156,Fork length,,156,40,40,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,47,157,Fork length,,157,40,40,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,48,172,Fork length,,172,54,54,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,49,160,Fork length,,160,42,42,Not Sexed,
,Lisa Marie,6/26/2019,2,Research,Pacific Herring,14,2126,Grams,Millimeters,Set 2,50,169,Fork length,,169,44,44,Not Sexed,
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,1,180,Fork length,,180,58,58,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,2,161,Fork length,,161,40,40,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,3,162,Fork length,,162,38,38,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,4,180,Fork length,,180,57,57,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,5,179,Fork length,,179,54,54,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,6,154,Fork length,,154,30,30,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,7,163,Fork length,,163,46,46,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,8,178,Fork length,,178,54,54,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,9,148,Fork length,,148,32,32,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,10,190,Fork length,,190,64,64,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,11,185,Fork length,,185,59,59,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,12,164,Fork length,,164,40,40,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,13,162,Fork length,,162,44,44,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,14,172,Fork length,,172,46,46,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,15,171,Fork length,,171,54,54,Male,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,16,155,Fork length,,155,32,32,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,17,163,Fork length,,163,42,42,Female,2
,Lisa Marie,6/27/2019,2,Research,Pacific Herring,15,2000,Grams,Millimeters,Set 2.  Fish numbers 6 and 11 no otoliths.,18,177,Fork length,,177,53,53,Male,2
