Transect,Waypoint,Latitude,Longitude,Type,Region,Depth
119,119.2S,44.994127,-125.310436,Saildrone,WA/OR,-2067
121,121.1S,45.334526,-124.015728,Saildrone,WA/OR,-41
121,121.2S,45.326105,-125.309115,Saildrone,WA/OR,-1863
123,123.1S,45.66873,-123.947191,Saildrone,WA/OR,25
123,123.2S,45.659835,-125.256897,Saildrone,WA/OR,-1569
125,125.1S,46.001343,-123.97816,Saildrone,WA/OR,-13
125,125.2S,45.99239,-125.419198,Saildrone,WA/OR,-1372
127,127.1S,46.335124,-124.123025,Saildrone,WA/OR,-18
127,127.2S,46.327633,-125.253068,Saildrone,WA/OR,-1815
129,129.1S,46.669773,-124.188844,Saildrone,WA/OR,-32
129,129.2S,46.661619,-125.308353,Saildrone,WA/OR,-1902
131,131.1S,47.007249,-124.236457,Saildrone,WA/OR,-21
131,131.2S,46.994387,-125.556034,Saildrone,WA/OR,-1857
133,133.1S,47.336572,-124.360368,Saildrone,WA/OR,-20
133,133.2S,47.325146,-126.070437,Saildrone,WA/OR,-1973
135,135.1S,47.669626,-124.512427,Saildrone,WA/OR,-23
135,135.2S,47.659028,-126.237648,Saildrone,WA/OR,-1930
137,137.1S,48.007478,-124.736651,Saildrone,WA/OR,-31
137,137.2S,47.993476,-126.378871,Saildrone,WA/OR,-1768
139,139.1S,48.345117,-124.72518,Saildrone,WA/OR,-22
139,139.2S,48.327013,-126.656008,Saildrone,WA/OR,-2174
