order_,name,long,lat
146899,channel islands,-120.04385376,34.0333805084
146900,channel islands,-120.043983459,34.0332355499
146901,channel islands,-120.044082642,34.0331554413
146902,channel islands,-120.044197083,34.0331058502
146903,channel islands,-120.04434967,34.0330257416
146904,channel islands,-120.044403076,34.032869339
146905,channel islands,-120.044403076,34.0327091217
146906,channel islands,-120.044403076,34.0325565338
146907,channel islands,-120.04447937,34.0324497223
146908,channel islands,-120.044639587,34.0323429108
146909,channel islands,-120.044692993,34.0322322845
146910,channel islands,-120.044616699,34.032125473
146911,channel islands,-120.044540405,34.0319919586
146912,channel islands,-120.044456482,34.0318431854
146913,channel islands,-120.044616699,34.0313549042
146914,channel islands,-120.04485321,34.0311946869
146915,channel islands,-120.045013428,34.0309886932
146916,channel islands,-120.044952393,34.0306949615
146917,channel islands,-120.04485321,34.0305500031
146918,channel islands,-120.044540405,34.0303440094
146919,channel islands,-120.044403076,34.0301609039
146920,channel islands,-120.04434967,34.0293331146
146921,channel islands,-120.044181824,34.029176712
146922,channel islands,-120.044036865,34.0289211273
146923,channel islands,-120.04385376,34.0287647247
146924,channel islands,-120.043571472,34.0284175873
146925,channel islands,-120.043502808,34.028181076
146926,channel islands,-120.043212891,34.0280857086
146927,channel islands,-120.043083191,34.0280361176
146928,channel islands,-120.043029785,34.0279521942
146929,channel islands,-120.043037415,34.0277118683
146930,channel islands,-120.043067932,34.0274410248
146931,channel islands,-120.043113708,34.0272006989
146932,channel islands,-120.043121338,34.0269298553
146933,channel islands,-120.043159485,34.0266361237
146934,channel islands,-120.043212891,34.0263957977
146935,channel islands,-120.043403625,34.0260982513
146936,channel islands,-120.043792725,34.0254535675
146937,channel islands,-120.044006348,34.0253620148
146938,channel islands,-120.044059753,34.0252857208
146939,channel islands,-120.04385376,34.0246143341
146940,channel islands,-120.043952942,34.0244464874
146941,channel islands,-120.044448853,34.02409935
146942,channel islands,-120.044761658,34.0239696503
146943,channel islands,-120.044776917,34.0237560272
146944,channel islands,-120.044593811,34.0235042572
146945,channel islands,-120.044616699,34.0233440399
146946,channel islands,-120.044807434,34.0230464935
146947,channel islands,-120.045219421,34.0226650238
146948,channel islands,-120.045768738,34.0226078033
146949,channel islands,-120.046043396,34.0223293304
146950,channel islands,-120.046066284,34.0221920013
146951,channel islands,-120.04662323,34.0220775604
146952,channel islands,-120.046707153,34.0220088959
146953,channel islands,-120.046653748,34.0219173431
146954,channel islands,-120.046806335,34.0217113495
146955,channel islands,-120.04699707,34.0216388702
146956,channel islands,-120.04762268099999,34.0211009979
146957,channel islands,-120.047821045,34.02094841
146958,channel islands,-120.047988892,34.0207996368
146959,channel islands,-120.048042297,34.0207080841
146960,channel islands,-120.047927856,34.0205287933
146961,channel islands,-120.047859192,34.0204296112
146962,channel islands,-120.047821045,34.0202655792
146963,channel islands,-120.047897339,34.0201625824
146964,channel islands,-120.048019409,34.0200481415
146965,channel islands,-120.048072815,34.0199565887
146966,channel islands,-120.048210144,34.0198764801
146967,channel islands,-120.04826355,34.0197696686
146968,channel islands,-120.048179626,34.0196781158
146969,channel islands,-120.048103333,34.0196247101
146970,channel islands,-120.048019409,34.0194911957
146971,channel islands,-120.048057556,34.0192241669
146972,channel islands,-120.048118591,34.01912117
146973,channel islands,-120.048187256,34.0189189911
146974,channel islands,-120.048156738,34.018655777
146975,channel islands,-120.048126221,34.0185565948
146976,channel islands,-120.048072815,34.0184307098
146977,channel islands,-120.048019409,34.0183086395
146978,channel islands,-120.048019409,34.0182323456
146979,channel islands,-120.04808044400001,34.0181980133
146980,channel islands,-120.048210144,34.0181484222
146981,channel islands,-120.048477173,34.018037796
146982,channel islands,-120.048690796,34.0179386139
146983,channel islands,-120.04889679,34.0177593231
146984,channel islands,-120.04914093,34.0175304413
146985,channel islands,-120.049316406,34.0173473358
146986,channel islands,-120.049507141,34.0167255402
146987,channel islands,-120.049476624,34.0158748627
146988,channel islands,-120.049468994,34.0157527924
146989,channel islands,-120.049438477,34.0156078339
146990,channel islands,-120.049423218,34.0154666901
146991,channel islands,-120.049461365,34.0152988434
146992,channel islands,-120.049537659,34.0151500702
146993,channel islands,-120.049583435,34.0149593353
146994,channel islands,-120.049568176,34.0147914886
146995,channel islands,-120.049583435,34.0145549774
146996,channel islands,-120.049606323,34.0143375397
146997,channel islands,-120.0496521,34.0140743256
146998,channel islands,-120.049682617,34.0138988495
146999,channel islands,-120.049743652,34.0137348175
147000,channel islands,-120.049850464,34.0135860443
147001,channel islands,-120.049957275,34.0134906769
147002,channel islands,-120.050163269,34.0134181976
147003,channel islands,-120.05027771,34.0133609772
147004,channel islands,-120.050376892,34.0132884979
147005,channel islands,-120.050437927,34.0132007599
147006,channel islands,-120.050453186,34.013086319
147007,channel islands,-120.050422668,34.012960434
147008,channel islands,-120.050392151,34.0128421783
147009,channel islands,-120.050300598,34.012670517
147010,channel islands,-120.050178528,34.0124950409
147011,channel islands,-120.050056458,34.0123958588
147012,channel islands,-120.049942017,34.0123462677
147013,channel islands,-120.049827576,34.0123004913
147014,channel islands,-120.049713135,34.0122089386
147015,channel islands,-120.049606323,34.0121097565
147016,channel islands,-120.049499512,34.0119609833
147017,channel islands,-120.049423218,34.0118312836
147018,channel islands,-120.049293518,34.0116634369
147019,channel islands,-120.049217224,34.0114917755
147020,channel islands,-120.049186707,34.0113544464
147021,channel islands,-120.049186707,34.0112285614
147022,channel islands,-120.049171448,34.0110759735
147023,channel islands,-120.049133301,34.0108661652
147024,channel islands,-120.049087524,34.010641098
147025,channel islands,-120.049041748,34.010515213
147026,channel islands,-120.048950195,34.0103855133
147027,channel islands,-120.048881531,34.0102977753
147028,channel islands,-120.04875946,34.0101718903
147029,channel islands,-120.048683167,34.0100231171
147030,channel islands,-120.048667908,34.0098056793
147031,channel islands,-120.048652649,34.0096607208
147032,channel islands,-120.048561096,34.0095233917
147033,channel islands,-120.048446655,34.0093822479
147034,channel islands,-120.048347473,34.0092372894
147035,channel islands,-120.048339844,34.0091075897
147036,channel islands,-120.048469543,34.0090312958
147037,channel islands,-120.048538208,34.008939743
147038,channel islands,-120.048561096,34.0088062286
147039,channel islands,-120.048553467,34.0086956024
147040,channel islands,-120.048553467,34.008562088
147041,channel islands,-120.048522949,34.0084438324
147042,channel islands,-120.048461914,34.0082874298
147043,channel islands,-120.048377991,34.0081348419
147044,channel islands,-120.048286438,34.0079975128
147045,channel islands,-120.048210144,34.007894516
147046,channel islands,-120.047042847,34.0085010529
147047,channel islands,-120.046913147,34.0083446503
147048,channel islands,-120.048088074,34.0076999664
147049,channel islands,-120.04775238,34.0073184967
147050,channel islands,-120.047546387,34.0070438385
147051,channel islands,-120.047302246,34.006734848
147052,channel islands,-120.047180176,34.0065746307
147053,channel islands,-120.047042847,34.0063991547
147054,channel islands,-120.046966553,34.0062465668
147055,channel islands,-120.046920776,34.0060863495
147056,channel islands,-120.046920776,34.0059566498
147057,channel islands,-120.046928406,34.005815506
147058,channel islands,-120.046943665,34.0056705475
147059,channel islands,-120.04699707,34.0054302216
147060,channel islands,-120.047073364,34.0052165985
147061,channel islands,-120.04712677,34.005109787
147062,channel islands,-120.047233582,34.0049877167
147063,channel islands,-120.047340393,34.0048656464
147064,channel islands,-120.047401428,34.0046787262
147065,channel islands,-120.047462463,34.0044460297
147066,channel islands,-120.047569275,34.0041980743
147067,channel islands,-120.047607422,34.0040416718
147068,channel islands,-120.047607422,34.0038738251
147069,channel islands,-120.047592163,34.003736496
147070,channel islands,-120.047538757,34.003534317
147071,channel islands,-120.047462463,34.0033016205
147072,channel islands,-120.04737854,34.003068924
147073,channel islands,-120.047332764,34.0028247833
147074,channel islands,-120.04724884,34.0025882721
147075,channel islands,-120.047142029,34.0023021698
147076,channel islands,-120.047050476,34.0020427704
147077,channel islands,-120.046966553,34.0017795563
147078,channel islands,-120.046943665,34.0016155243
147079,channel islands,-120.046943665,34.0015506744
147080,channel islands,-120.046958923,34.0014629364
147081,channel islands,-120.046943665,34.0012989044
147082,channel islands,-120.046890259,34.0011119843
147083,channel islands,-120.046852112,34.0009326935
147084,channel islands,-120.046768188,34.0006542206
147085,channel islands,-120.046707153,34.0005664825
147086,channel islands,-120.046653748,34.0004520416
147087,channel islands,-120.046592712,34.0003643036
147088,channel islands,-120.04649353,34.0002422333
147089,channel islands,-120.046401978,34.0001316071
147090,channel islands,-120.04612731900001,33.9996929169
147091,channel islands,-120.045433044,33.9988307953
147092,channel islands,-120.045303345,33.9986782074
147093,channel islands,-120.045211792,33.9985637665
147094,channel islands,-120.045066833,33.9983921051
147095,channel islands,-120.044967651,33.9982624054
147096,channel islands,-120.04486084,33.9981365204
147097,channel islands,-120.044692993,33.9979610443
147098,channel islands,-120.044487,33.9977283478
147099,channel islands,-120.044372559,33.9976100922
147100,channel islands,-120.044281006,33.9975147247
147101,channel islands,-120.044166565,33.9973926544
147102,channel islands,-120.044029236,33.9972629547
147103,channel islands,-120.043861389,33.9971103668
147104,channel islands,-120.043708801,33.9969577789
147105,channel islands,-120.043518066,33.9967975616
147106,channel islands,-120.043182373,33.9965076447
147107,channel islands,-120.042869568,33.9962482452
147108,channel islands,-120.042823792,33.9961910248
147109,channel islands,-120.042678833,33.9960727692
147110,channel islands,-120.042526245,33.9959011078
147111,channel islands,-120.042381287,33.9957294464
147112,channel islands,-120.042190552,33.9955501556
147113,channel islands,-120.041969299,33.9953937531
147114,channel islands,-120.04176330599999,33.9952526093
147115,channel islands,-120.041610718,33.9951190948
147116,channel islands,-120.041397095,33.9948596954
147117,channel islands,-120.040901184,33.9942760468
147118,channel islands,-120.040237427,33.9937267303
147119,channel islands,-120.039932251,33.9935321808
147120,channel islands,-120.039863586,33.9934177399
147121,channel islands,-120.039016724,33.9928760529
147122,channel islands,-120.038818359,33.9927425385
147123,channel islands,-120.038589478,33.9926166534
147124,channel islands,-120.038421631,33.9925174713
147125,channel islands,-120.038093567,33.9923343658
147126,channel islands,-120.036773682,33.9916248322
147127,channel islands,-120.036682129,33.99152565
147128,channel islands,-120.036407471,33.9914569855
147129,channel islands,-120.035186768,33.9909420013
147130,channel islands,-120.034927368,33.9908237457
147131,channel islands,-120.03414917,33.9904613495
147132,channel islands,-120.032470703,33.9900379181
147133,channel islands,-120.031639099,33.9896945953
147134,channel islands,-120.030761719,33.989397049
147135,channel islands,-120.030433655,33.9893741608
147136,channel islands,-120.02999115,33.9891910553
147137,channel islands,-120.029693604,33.9891376495
147138,channel islands,-120.02911377,33.9890537262
147139,channel islands,-120.028778076,33.9889774323
147140,channel islands,-120.028442383,33.9889698029
147141,channel islands,-120.02822113,33.9890575409
147142,channel islands,-120.028068542,33.9890842438
147143,channel islands,-120.02796936,33.9890117645
147144,channel islands,-120.027908325,33.9888515472
147145,channel islands,-120.027801514,33.9887104034
147146,channel islands,-120.027763367,33.9887676239
147147,channel islands,-120.027740479,33.9889278412
147148,channel islands,-120.027679443,33.989118576
147149,channel islands,-120.027557373,33.9891414642
147150,channel islands,-120.027488708,33.9890270233
147151,channel islands,-120.027412415,33.9888019562
147152,channel islands,-120.027252197,33.9887104034
147153,channel islands,-120.027076721,33.9886684418
147154,channel islands,-120.026901245,33.9886684418
147155,channel islands,-120.026786804,33.9886493683
147156,channel islands,-120.026756287,33.9886226654
147157,channel islands,-120.026679993,33.9885616302
147158,channel islands,-120.026603699,33.9884929657
147159,channel islands,-120.026496887,33.9883975983
147160,channel islands,-120.026329041,33.9881381989
147161,channel islands,-120.026077271,33.987985611
147162,channel islands,-120.026016235,33.9878444672
147163,channel islands,-120.026039124,33.9877300262
147164,channel islands,-120.026130676,33.9875202179
147165,channel islands,-120.026802063,33.9870967865
147166,channel islands,-120.026786804,33.9868984222
147167,channel islands,-120.026039124,33.9863910675
147168,channel islands,-120.02583313,33.9863948822
147169,channel islands,-120.025039673,33.9860134125
147170,channel islands,-120.024902344,33.9859676361
147171,channel islands,-120.024757385,33.9859294891
147172,channel islands,-120.02456665,33.9858798981
147173,channel islands,-120.024353027,33.9858036041
147174,channel islands,-120.024200439,33.9857349396
147175,channel islands,-120.024108887,33.9857082367
147176,channel islands,-120.023933411,33.9856929779
147177,channel islands,-120.023696899,33.9856777191
147178,channel islands,-120.023498535,33.9856777191
147179,channel islands,-120.023231506,33.9856739044
147180,channel islands,-120.023033142,33.9856319427
147181,channel islands,-120.022872925,33.9855976105
147182,channel islands,-120.022712708,33.9855632782
147183,channel islands,-120.022521973,33.9855327606
147184,channel islands,-120.022239685,33.9855136871
147185,channel islands,-120.022018433,33.9854869843
147186,channel islands,-120.021858215,33.9853878021
147187,channel islands,-120.021743774,33.9853229523
147188,channel islands,-120.021591187,33.98528862
147189,channel islands,-120.021232605,33.9852619171
147190,channel islands,-120.021026611,33.9852275848
147191,channel islands,-120.020866394,33.9851665497
147192,channel islands,-120.02073669400001,33.9850940704
147193,channel islands,-120.020683289,33.98503685
147194,channel islands,-120.020652771,33.9850101471
147195,channel islands,-120.020599365,33.9849910736
147196,channel islands,-120.020362854,33.9849872589
147197,channel islands,-120.02015686,33.9850139618
147198,channel islands,-120.020019531,33.9850521088
147199,channel islands,-120.019866943,33.9850521088
147200,channel islands,-120.019676208,33.9850215912
147201,channel islands,-120.019462585,33.9850215912
147202,channel islands,-120.019233704,33.9849452972
147203,channel islands,-120.019042969,33.9848918915
147204,channel islands,-120.018867493,33.9848690033
147205,channel islands,-120.018676758,33.9848155975
147206,channel islands,-120.018547058,33.9847431183
147207,channel islands,-120.018409729,33.9846515656
147208,channel islands,-120.018218994,33.9846286774
147209,channel islands,-120.017967224,33.9845676422
147210,channel islands,-120.017753601,33.9845218658
147211,channel islands,-120.017562866,33.9845104218
147212,channel islands,-120.017326355,33.9845066071
147213,channel islands,-120.017089844,33.984495163
147214,channel islands,-120.016876221,33.984495163
147215,channel islands,-120.016662598,33.9844760895
147216,channel islands,-120.016418457,33.9844532013
147217,channel islands,-120.016242981,33.9844341278
147218,channel islands,-120.016059875,33.9843654633
147219,channel islands,-120.01600647,33.9842395782
147220,channel islands,-120.015953064,33.9841022491
147221,channel islands,-120.015823364,33.9840488434
147222,channel islands,-120.015617371,33.9840335846
147223,channel islands,-120.015426636,33.9840068817
147224,channel islands,-120.015213013,33.9839572906
147225,channel islands,-120.015052795,33.9838924408
147226,channel islands,-120.01487731900001,33.9838352203
147227,channel islands,-120.014732361,33.9838199615
147228,channel islands,-120.014572144,33.9838047028
147229,channel islands,-120.014381409,33.9837779999
147230,channel islands,-120.014213562,33.9836826324
147231,channel islands,-120.014053345,33.9835643768
147232,channel islands,-120.01374054,33.9834194183
147233,channel islands,-120.013496399,33.9833049774
147234,channel islands,-120.013313293,33.9832706451
147235,channel islands,-120.013122559,33.9832706451
147236,channel islands,-120.012992859,33.9832630157
147237,channel islands,-120.012901306,33.9832019806
147238,channel islands,-120.012931824,33.9831027985
147239,channel islands,-120.013061523,33.9830799103
147240,channel islands,-120.013183594,33.9830417633
147241,channel islands,-120.013313293,33.9829425812
147242,channel islands,-120.013442993,33.9828205109
147243,channel islands,-120.013572693,33.9826793671
147244,channel islands,-120.013656616,33.9825267792
147245,channel islands,-120.013687134,33.9823703766
147246,channel islands,-120.013679504,33.9822597504
147247,channel islands,-120.013656616,33.9821186066
147248,channel islands,-120.013618469,33.9819698334
147249,channel islands,-120.01348877,33.9818096161
147250,channel islands,-120.013366699,33.9816417694
147251,channel islands,-120.013259888,33.9814586639
147252,channel islands,-120.01309967,33.9813098907
147253,channel islands,-120.012947083,33.9811573029
147254,channel islands,-120.012756348,33.9810466766
147255,channel islands,-120.012573242,33.9809932709
147256,channel islands,-120.012367249,33.9809436798
147257,channel islands,-120.012290955,33.9808826447
147258,channel islands,-120.012046814,33.9807491302
147259,channel islands,-120.011802673,33.9806690216
147260,channel islands,-120.011482239,33.9805622101
147261,channel islands,-120.011222839,33.9805088043
147262,channel islands,-120.011062622,33.9804706573
147263,channel islands,-120.01084137,33.9804325104
147264,channel islands,-120.010551453,33.9803829193
147265,channel islands,-120.010238647,33.9803409576
147266,channel islands,-120.00995636,33.9803028107
147267,channel islands,-120.009803772,33.9802837372
147268,channel islands,-120.009521484,33.9802303314
147269,channel islands,-120.009262085,33.9801845551
147270,channel islands,-120.008872986,33.9801921844
147271,channel islands,-120.008712769,33.9801921844
147272,channel islands,-120.008468628,33.9801769257
147273,channel islands,-120.008178711,33.9801502228
147274,channel islands,-120.007751465,33.9801578522
147275,channel islands,-120.007522583,33.9801387787
147276,channel islands,-120.007240295,33.9801044464
147277,channel islands,-120.006828308,33.9801006317
147278,channel islands,-120.006362915,33.9800930023
147279,channel islands,-120.006111145,33.9801158905
147280,channel islands,-120.005653381,33.9800891876
147281,channel islands,-120.005332947,33.9801158905
147282,channel islands,-120.005073547,33.9801387787
147283,channel islands,-120.004829407,33.980134964
147284,channel islands,-120.004631042,33.980096817
147285,channel islands,-120.004348755,33.9800281525
147286,channel islands,-120.004096985,33.980009079
147287,channel islands,-120.003837585,33.980009079
147288,channel islands,-120.003669739,33.980009079
147289,channel islands,-120.003578186,33.9799900055
147290,channel islands,-120.003326416,33.9800357819
147291,channel islands,-120.00315856900001,33.9801273346
147292,channel islands,-120.002479553,33.9803142548
147293,channel islands,-120.002227783,33.9803142548
147294,channel islands,-120.001838684,33.9804058075
147295,channel islands,-120.00151062,33.9804058075
147296,channel islands,-120.000961304,33.9805202484
147297,channel islands,-119.999946594,33.9806461334
147298,channel islands,-119.998756409,33.9809589386
147299,channel islands,-119.998413086,33.9811077118
147300,channel islands,-119.9972229,33.9813747406
147301,channel islands,-119.996986389,33.9814662933
147302,channel islands,-119.996658325,33.9817867279
147303,channel islands,-119.996536255,33.9818744659
147304,channel islands,-119.996406555,33.9819850922
147305,channel islands,-119.996276855,33.9820308685
147306,channel islands,-119.996070862,33.9820384979
147307,channel islands,-119.995826721,33.9820461273
147308,channel islands,-119.995582581,33.9820804596
147309,channel islands,-119.995368958,33.9821567535
147310,channel islands,-119.995201111,33.9822216034
147311,channel islands,-119.995002747,33.982301712
147312,channel islands,-119.994819641,33.982339859
147313,channel islands,-119.994621277,33.982339859
147314,channel islands,-119.99445343,33.9823436737
147315,channel islands,-119.994216919,33.9823207855
147316,channel islands,-119.993972778,33.982301712
147317,channel islands,-119.993637085,33.9822750092
147318,channel islands,-119.993240356,33.9823322296
147319,channel islands,-119.992866516,33.9822978973
147320,channel islands,-119.992477417,33.9822063446
147321,channel islands,-119.991867065,33.9820079803
147322,channel islands,-119.99143219,33.9820690155
147323,channel islands,-119.990333557,33.9823932648
147324,channel islands,-119.989860535,33.982416153
147325,channel islands,-119.98916626,33.9826107025
147326,channel islands,-119.98753356900001,33.9832363129
147327,channel islands,-119.985717773,33.9836101532
147328,channel islands,-119.984596252,33.9841098785
147329,channel islands,-119.983612061,33.9842853546
147330,channel islands,-119.981880188,33.9842433929
147331,channel islands,-119.981140137,33.9840602875
147332,channel islands,-119.980453491,33.9838504791
147333,channel islands,-119.979927063,33.9835987091
147334,channel islands,-119.979103088,33.98295784
147335,channel islands,-119.978820801,33.9826831818
147336,channel islands,-119.97857666,33.9822864532
147337,channel islands,-119.978378296,33.9816951752
147338,channel islands,-119.978378296,33.9811496735
147339,channel islands,-119.978767395,33.9800853729
147340,channel islands,-119.979232788,33.9792613983
147341,channel islands,-119.979476929,33.9787082672
147342,channel islands,-119.979476929,33.9785480499
147343,channel islands,-119.979560852,33.9783611298
147344,channel islands,-119.979728699,33.9775371552
147345,channel islands,-119.979637146,33.9747562408
147346,channel islands,-119.979232788,33.9738636017
147347,channel islands,-119.979171753,33.9734706879
147348,channel islands,-119.979187012,33.9732875824
147349,channel islands,-119.979492188,33.972650528
147350,channel islands,-119.979278564,33.9715175629
147351,channel islands,-119.979316711,33.9711666107
147352,channel islands,-119.979393005,33.9709224701
147353,channel islands,-119.979400635,33.9706630707
147354,channel islands,-119.979347229,33.9703922272
147355,channel islands,-119.979309082,33.9698696136
147356,channel islands,-119.979232788,33.9690151215
147357,channel islands,-119.978973389,33.9680042267
147358,channel islands,-119.978652954,33.9675922394
147359,channel islands,-119.977539062,33.9671535492
147360,channel islands,-119.977523804,33.9666957855
147361,channel islands,-119.977577209,33.9665737152
147362,channel islands,-119.977722168,33.9664058685
147363,channel islands,-119.977851868,33.9661464691
147364,channel islands,-119.977920532,33.9659099579
147365,channel islands,-119.97795105,33.9656505585
147366,channel islands,-119.977981567,33.9652462006
147367,channel islands,-119.978118896,33.9645366669
147368,channel islands,-119.978118896,33.9634532928
147369,channel islands,-119.978088379,33.9632015228
147370,channel islands,-119.97794342,33.9624080658
147371,channel islands,-119.977416992,33.9618015289
147372,channel islands,-119.977180481,33.9613437653
147373,channel islands,-119.976928711,33.9601230621
147374,channel islands,-119.976982117,33.9597110748
147375,channel islands,-119.977256775,33.9594364166
147376,channel islands,-119.97731018099999,33.9593448639
147377,channel islands,-119.977371216,33.9592075348
147378,channel islands,-119.977371216,33.9582881927
147379,channel islands,-119.977012634,33.9571933746
147380,channel islands,-119.976821899,33.9567241669
147381,channel islands,-119.976676941,33.9564647675
147382,channel islands,-119.976509094,33.9562358856
147383,channel islands,-119.976272583,33.9560947418
147384,channel islands,-119.976020813,33.9560375214
147385,channel islands,-119.975753784,33.9560108185
147386,channel islands,-119.974876404,33.9561748505
147387,channel islands,-119.97467041,33.9561748505
147388,channel islands,-119.974380493,33.9560413361
147389,channel islands,-119.974136353,33.9558811188
147390,channel islands,-119.973953247,33.9558124542
147391,channel islands,-119.973678589,33.9557743073
147392,channel islands,-119.973388672,33.9557056427
147393,channel islands,-119.973098755,33.9555225372
147394,channel islands,-119.972892761,33.9553050995
147395,channel islands,-119.972732544,33.9550380707
147396,channel islands,-119.972618103,33.954706192
147397,channel islands,-119.972427368,33.9542980194
147398,channel islands,-119.972267151,33.954126358
147399,channel islands,-119.972106934,33.9540424347
147400,channel islands,-119.971862793,33.9537677765
147401,channel islands,-119.971801758,33.953584671
147402,channel islands,-119.971801758,33.9532833099
147403,channel islands,-119.971473694,33.9531230927
147404,channel islands,-119.970947266,33.9527797699
147405,channel islands,-119.970832825,33.9525737762
147406,channel islands,-119.970863342,33.9525051117
147407,channel islands,-119.970779419,33.9521846771
147408,channel islands,-119.970672607,33.9520015717
147409,channel islands,-119.970466614,33.9518604279
147410,channel islands,-119.97038269,33.9515209198
147411,channel islands,-119.970809937,33.9508495331
147412,channel islands,-119.971000671,33.9508266449
147413,channel islands,-119.971138,33.9507579803
147414,channel islands,-119.971221924,33.9505748749
147415,channel islands,-119.971359253,33.9497470856
147416,channel islands,-119.971321106,33.9496440887
147417,channel islands,-119.971282959,33.9495716095
147418,channel islands,-119.971168518,33.9494953156
147419,channel islands,-119.971099854,33.9494075775
147420,channel islands,-119.971138,33.9493427277
147421,channel islands,-119.971237183,33.9492588043
147422,channel islands,-119.971237183,33.9491901398
147423,channel islands,-119.971206665,33.9491214752
147424,channel islands,-119.971046448,33.9490413666
147425,channel islands,-119.970970154,33.9489269257
147426,channel islands,-119.970993042,33.9488315582
147427,channel islands,-119.971076965,33.9487895966
147428,channel islands,-119.971160889,33.9487285614
147429,channel islands,-119.971160889,33.9486064911
147430,channel islands,-119.971099854,33.9484920502
147431,channel islands,-119.970611572,33.948015213
147432,channel islands,-119.97102356,33.947725296
147433,channel islands,-119.971298218,33.9472637177
147434,channel islands,-119.971359253,33.9465885162
147435,channel islands,-119.971359253,33.9462299347
147436,channel islands,-119.971328735,33.9457035065
147437,channel islands,-119.971282959,33.9453105927
147438,channel islands,-119.971153259,33.9451389313
147439,channel islands,-119.971031189,33.9450931549
147440,channel islands,-119.970916748,33.9450511932
147441,channel islands,-119.970703125,33.9448566437
147442,channel islands,-119.970550537,33.9446926117
147443,channel islands,-119.970092773,33.9443492889
147444,channel islands,-119.969993591,33.9442462921
147445,channel islands,-119.969833374,33.9441165924
147446,channel islands,-119.969673157,33.944021225
147447,channel islands,-119.969352722,33.9439487457
147448,channel islands,-119.968597412,33.9437770844
147449,channel islands,-119.968437195,33.9437046051
147450,channel islands,-119.968223572,33.9435863495
147451,channel islands,-119.968009949,33.9434299469
147452,channel islands,-119.967811584,33.9432201385
147453,channel islands,-119.967582703,33.9430103302
147454,channel islands,-119.967453003,33.942937851
147455,channel islands,-119.967262268,33.9428310394
147456,channel islands,-119.967002869,33.9427318573
147457,channel islands,-119.966842651,33.9425830841
147458,channel islands,-119.966850281,33.942522049
147459,channel islands,-119.966972351,33.9424877167
147460,channel islands,-119.967056274,33.9425144196
147461,channel islands,-119.967216492,33.9425640106
147462,channel islands,-119.967422485,33.9426441193
147463,channel islands,-119.967628479,33.942697525
147464,channel islands,-119.967781067,33.9426288605
147465,channel islands,-119.967819214,33.9424991608
147466,channel islands,-119.967971802,33.942358017
147467,channel islands,-119.968162537,33.9422893524
147468,channel islands,-119.968460083,33.9422359467
147469,channel islands,-119.968673706,33.9422550201
147470,channel islands,-119.968849182,33.9422740936
147471,channel islands,-119.969009399,33.9422740936
147472,channel islands,-119.969177246,33.9422740936
147473,channel islands,-119.969360352,33.9422283173
147474,channel islands,-119.96949768099999,33.9421863556
147475,channel islands,-119.96975708,33.9421215057
147476,channel islands,-119.970046997,33.9420909882
147477,channel islands,-119.97013855,33.9420909882
147478,channel islands,-119.970352173,33.9421024323
147479,channel islands,-119.970527649,33.9421596527
147480,channel islands,-119.970626831,33.942232132
147481,channel islands,-119.970756531,33.9423084259
147482,channel islands,-119.970947266,33.9423351288
147483,channel islands,-119.971061707,33.9423961639
147484,channel islands,-119.971221924,33.9424304962
147485,channel islands,-119.971427917,33.9424266815
147486,channel islands,-119.971557617,33.9423732758
147487,channel islands,-119.97177887,33.9422588348
147488,channel islands,-119.971961975,33.9422550201
147489,channel islands,-119.972122192,33.9423274994
147490,channel islands,-119.972251892,33.9423999786
147491,channel islands,-119.972396851,33.9425182343
147492,channel islands,-119.972557068,33.9426364899
147493,channel islands,-119.972740173,33.9428157806
147494,channel islands,-119.972846985,33.9429111481
147495,channel islands,-119.973068237,33.9429531097
147496,channel islands,-119.973213196,33.942937851
147497,channel islands,-119.973381042,33.942861557
147498,channel islands,-119.973548889,33.9427661896
147499,channel islands,-119.97366333,33.9426670074
147500,channel islands,-119.973762512,33.942522049
147501,channel islands,-119.973846436,33.9423656464
147502,channel islands,-119.973899841,33.9422168732
147503,channel islands,-119.973983765,33.9420528412
147504,channel islands,-119.974082947,33.9419574738
147505,channel islands,-119.974182129,33.9419307709
147506,channel islands,-119.974319458,33.9419651031
147507,channel islands,-119.974456787,33.9420108795
147508,channel islands,-119.974632263,33.9420261383
147509,channel islands,-119.974777222,33.9420108795
147510,channel islands,-119.97492981,33.9420185089
147511,channel islands,-119.974990845,33.9420604706
147512,channel islands,-119.975082397,33.9421672821
147513,channel islands,-119.975273132,33.9422740936
147514,channel islands,-119.975418091,33.9422969818
147515,channel islands,-119.975563049,33.9422969818
147516,channel islands,-119.975906372,33.9423694611
147517,channel islands,-119.976089478,33.9424114227
147518,channel islands,-119.97618103,33.9424648285
147519,channel islands,-119.97631073,33.9425449371
147520,channel islands,-119.976387024,33.9426326752
147521,channel islands,-119.976478577,33.9427509308
147522,channel islands,-119.976623535,33.9427928925
147523,channel islands,-119.976730347,33.9427623749
147524,channel islands,-119.976829529,33.9427089691
147525,channel islands,-119.976966858,33.9426555634
147526,channel islands,-119.977111816,33.9426593781
147527,channel islands,-119.977203369,33.9426822662
147528,channel islands,-119.977363586,33.9427471161
147529,channel islands,-119.977478027,33.9427547455
147530,channel islands,-119.977600098,33.942735672
147531,channel islands,-119.977706909,33.9427547455
147532,channel islands,-119.977668762,33.9428501129
147533,channel islands,-119.977577209,33.9429302216
147534,channel islands,-119.977561951,33.9430561066
147535,channel islands,-119.977561951,33.9431591034
